query_index,num_active_labels,num_relevant_gallery,AP_percent,first_hit_rank,hit@1,hit@5,hit@10,patch_name,label_names
320,2,5089,64.08237814903259,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_62_77,Arable land|Complex cultivation patterns
321,1,3907,38.41651380062103,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_64_15,Arable land
322,1,3907,37.84953057765961,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_64_18,Arable land
323,1,2888,25.992244482040405,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_64_74,"Land principally occupied by agriculture, with significant areas of natural vegetation"
324,2,5089,50.49855709075928,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_65_21,Arable land|Complex cultivation patterns
325,1,3907,38.309791684150696,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_67_18,Arable land
326,1,2888,27.855461835861206,8,False,False,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_67_71,"Land principally occupied by agriculture, with significant areas of natural vegetation"
327,2,5089,49.79084134101868,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_68_15,Arable land|Complex cultivation patterns
328,2,4194,44.9018269777298,3,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_68_76,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
329,1,2429,19.84078288078308,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_69_45,Pastures
330,1,5176,63.94827961921692,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_31,Transitional woodland/shrub
331,2,6894,73.41808080673218,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_32,Pastures|Transitional woodland/shrub
332,2,6894,71.33296132087708,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_33,Pastures|Transitional woodland/shrub
333,3,8246,81.54702186584473,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_36,Arable land|Coniferous forest|Transitional woodland/shrub
334,2,7044,87.35072016716003,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_54,Broad-leaved forest|Transitional woodland/shrub
335,2,7044,85.44122576713562,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_59,Broad-leaved forest|Transitional woodland/shrub
336,2,4194,41.76154434680939,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_69,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
337,2,4194,44.17766332626343,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_70,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
338,2,7597,79.78596687316895,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_71_38,Arable land|Transitional woodland/shrub
339,2,7360,80.63193559646606,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_71_50,Broad-leaved forest|Pastures
340,3,7641,91.48289561271667,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_71_54,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
341,2,4194,42.642784118652344,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_71_70,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
342,1,725,15.759620070457458,3,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_71_75,Urban fabric
343,1,2429,21.759040653705597,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_72_28,Pastures
344,1,5176,63.99950981140137,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_72_30,Transitional woodland/shrub
345,2,7044,89.39926624298096,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_72_50,Broad-leaved forest|Transitional woodland/shrub
346,2,7044,85.18815636634827,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_72_68,Broad-leaved forest|Transitional woodland/shrub
347,1,2888,25.615862011909485,3,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_72_71,"Land principally occupied by agriculture, with significant areas of natural vegetation"
348,2,6028,60.555970668792725,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_73_26,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation"
349,2,6894,74.03464317321777,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_73_40,Pastures|Transitional woodland/shrub
350,1,5176,69.59251165390015,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_73_57,Transitional woodland/shrub
351,1,2888,28.48067283630371,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_73_72,"Land principally occupied by agriculture, with significant areas of natural vegetation"
352,1,3907,36.591893434524536,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_74_26,Arable land
353,2,7044,85.9647274017334,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_74_65,Broad-leaved forest|Transitional woodland/shrub
354,1,2888,31.89854621887207,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_74_70,"Land principally occupied by agriculture, with significant areas of natural vegetation"
355,1,3907,38.39294612407684,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_75_16,Arable land
356,1,5176,62.19143271446228,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_75_20,Transitional woodland/shrub
357,1,3907,37.06572651863098,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_75_22,Arable land
358,3,8075,87.36255764961243,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_75_50,Arable land|Broad-leaved forest|Complex cultivation patterns
359,2,7597,80.10151982307434,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_76_43,Arable land|Transitional woodland/shrub
360,4,9139,95.55494785308838,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_76_47,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
361,2,7044,88.71456980705261,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_76_59,Broad-leaved forest|Transitional woodland/shrub
362,2,4194,45.77929675579071,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_76_77,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
363,2,6028,60.57214140892029,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_77_15,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation"
364,2,4201,37.94117569923401,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_77_22,Arable land|Urban fabric
365,2,6028,61.73686385154724,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_77_27,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation"
366,4,8152,91.84868931770325,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_77_49,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
367,5,8983,89.57327604293823,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_13_21,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Pastures|Transitional woodland/shrub"
368,2,4201,60.404276847839355,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_13_48,Arable land|Urban fabric
369,3,5227,58.16654562950134,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_13_49,Arable land|Complex cultivation patterns|Urban fabric
370,3,7641,84.78261828422546,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_13_57,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
371,5,9046,94.1539466381073,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_13_66,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Urban fabric"
372,3,7641,88.81325125694275,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_14_17,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
373,3,6568,78.32198739051819,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_14_18,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas"
374,2,6510,74.63077306747437,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_14_32,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
375,3,7659,89.16917443275452,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_14_62,Broad-leaved forest|Mixed forest|Transitional woodland/shrub
376,5,8413,87.8538727760315,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_14_66,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Pastures|Urban fabric"
377,4,8228,84.80495810508728,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_14_71,Arable land|Complex cultivation patterns|Transitional woodland/shrub|Urban fabric
378,3,6181,70.84745168685913,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_14_76,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
379,3,7186,83.4631085395813,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_14,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
380,4,9125,95.74810862541199,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_15,Broad-leaved forest|Complex cultivation patterns|Pastures|Transitional woodland/shrub
381,3,8529,81.42606616020203,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_21,Broad-leaved forest|Pastures|Transitional woodland/shrub
382,2,7044,78.88413667678833,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_24,Broad-leaved forest|Transitional woodland/shrub
383,3,5227,63.48214149475098,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_40,Arable land|Complex cultivation patterns|Urban fabric
384,2,4201,58.73371362686157,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_43,Arable land|Urban fabric
385,2,6505,69.29612159729004,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_54,Broad-leaved forest|Complex cultivation patterns
386,5,9157,94.93443965911865,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_75,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub"
387,3,7186,80.19834160804749,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_16_13,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
388,2,4201,53.66170406341553,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_16_45,Arable land|Urban fabric
389,2,6510,78.90586256980896,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_17_23,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
390,1,5508,62.222087383270264,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_17_24,Broad-leaved forest
391,3,7864,85.95649600028992,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_17_45,Arable land|Broad-leaved forest|Urban fabric
392,3,8346,78.49690914154053,2,False,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_17_51,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
393,2,7044,72.69846796989441,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_17_66,Broad-leaved forest|Transitional woodland/shrub
394,5,8128,93.5491144657135,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_17_70,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub"
395,3,7186,82.70095586776733,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_18_13,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
396,4,8833,91.88959002494812,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_18_20,Broad-leaved forest|Pastures|Transitional woodland/shrub|Urban fabric
397,2,6505,69.04410123825073,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_18_30,Broad-leaved forest|Complex cultivation patterns
398,2,6505,74.56104755401611,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_18_65,Broad-leaved forest|Complex cultivation patterns
399,3,7186,77.3395836353302,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_19_14,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
400,2,6505,74.9829888343811,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_19_67,Broad-leaved forest|Complex cultivation patterns
401,4,8735,89.89274501800537,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_20_18,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
402,4,8957,89.28343653678894,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_20_37,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland/shrub"
403,2,6510,70.23609280586243,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_20_51,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
404,4,7674,91.1943256855011,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_20_65,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub"
405,2,6510,80.32745718955994,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_20_72,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
406,2,6510,78.85443568229675,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_20_73,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
407,3,7186,85.88144779205322,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_14,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
408,3,7186,83.58801603317261,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_15,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
409,4,8152,89.77771997451782,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_17,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
410,5,9377,97.25624322891235,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_25,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland/shrub"
411,3,7641,89.3891453742981,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_28,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
412,2,6510,71.1394727230072,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_41,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
413,2,6510,70.02339959144592,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_56,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
414,2,6510,78.04892063140869,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_70,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
415,2,6510,74.72043633460999,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_72,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
416,4,7674,85.7517659664154,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_22_32,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub"
417,1,5508,60.75018644332886,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_22_41,Broad-leaved forest
418,2,6510,73.26775789260864,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_22_56,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
419,4,8568,89.66365456581116,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_23_13,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
420,3,7641,91.1808967590332,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_23_75,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
421,4,8735,90.36640524864197,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_24_15,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
422,4,8152,88.89491558074951,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_24_18,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
423,4,9003,92.1216607093811,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_25_14,Arable land|Broad-leaved forest|Complex cultivation patterns|Transitional woodland/shrub
424,4,8152,92.51115322113037,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_25_15,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
425,3,7641,88.30622434616089,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_25_71,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
426,3,7641,85.01493334770203,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_26_17,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
427,2,7044,88.05540800094604,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_26_75,Broad-leaved forest|Transitional woodland/shrub
428,4,8152,93.69123578071594,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_26_77,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
429,4,7227,77.22498178482056,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_28_71,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas"
430,3,7186,80.4827868938446,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_29_13,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
431,3,7641,86.63524389266968,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_29_18,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
432,2,6510,82.17843770980835,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_30_73,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
433,2,6510,79.85767126083374,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_31_14,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
434,3,7334,83.99567604064941,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_31_74,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
435,4,8294,90.8326268196106,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_31_76,Broad-leaved forest|Complex cultivation patterns|Mixed forest|Transitional woodland/shrub
436,4,8152,87.10926175117493,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_32_22,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
437,3,6547,78.20761799812317,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_32_70,"Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub"
438,3,7641,90.81829190254211,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_32_72,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
439,6,9284,96.63302898406982,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_32_77,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub"
440,4,9139,94.76087689399719,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_35_76,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
441,1,5508,72.97660708427429,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_36_15,Broad-leaved forest
442,4,9003,93.22840571403503,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_36_76,Arable land|Broad-leaved forest|Complex cultivation patterns|Transitional woodland/shrub
443,3,7641,91.26975536346436,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_37_69,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
444,4,8152,87.40275502204895,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_39_13,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
445,2,6510,72.3602294921875,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_39_18,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
446,3,7186,81.31318688392639,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_40_13,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
447,3,7641,88.84761929512024,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_40_20,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
448,2,6510,73.54521155357361,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_41_17,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
449,3,7641,90.22100567817688,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_41_21,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
450,3,5227,56.886059045791626,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_41_74,Arable land|Complex cultivation patterns|Urban fabric
451,4,8152,87.66632676124573,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_42_14,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
452,2,7044,84.24661755561829,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_42_15,Broad-leaved forest|Transitional woodland/shrub
453,1,5508,72.66252040863037,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_43_15,Broad-leaved forest
454,4,8294,88.72939944267273,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_44_21,Broad-leaved forest|Complex cultivation patterns|Mixed forest|Transitional woodland/shrub
455,6,9312,96.99241518974304,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_45_69,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub|Urban fabric"
456,6,8793,93.10804605484009,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_46_18,"Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland/shrub"
457,5,8783,89.01486992835999,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_47_14,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub|Urban fabric"
458,5,8927,90.88996648788452,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_47_73,Arable land|Broad-leaved forest|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub|Urban fabric
459,5,9271,95.38659453392029,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_48_22,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
460,6,9582,97.41037487983704,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_48_71,"Arable land|Broad-leaved forest|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub"
461,3,7186,79.9451231956482,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_49_17,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
462,2,6028,65.39629101753235,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_49_19,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation"
463,2,6028,65.23826122283936,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_49_20,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation"
464,3,7086,88.09481859207153,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_49_70,Broad-leaved forest|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub
465,3,6606,65.28222560882568,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_50_19,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
