query_index,query_label,AP_percent,first_hit_rank,hit@1,hit@5,hit@10,path,label_name
1244,9,7.64276385307312,5,False,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1547.tif,SeaLake
1245,0,41.099193692207336,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1958.tif,AnnualCrop
1246,1,42.16589331626892,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2167.tif,Forest
1247,0,24.058130383491516,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1357.tif,AnnualCrop
1248,8,41.42797887325287,1,True,True,True,data/EuroSAT_MS/River/River_1207.tif,River
1249,5,43.86470317840576,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1893.tif,Pasture
1250,8,26.89722776412964,1,True,True,True,data/EuroSAT_MS/River/River_727.tif,River
1251,5,32.16816186904907,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1923.tif,Pasture
1252,6,25.6035715341568,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_595.tif,PermanentCrop
1253,0,28.10080647468567,2,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1472.tif,AnnualCrop
1254,3,24.869470298290253,2,False,True,True,data/EuroSAT_MS/Highway/Highway_1857.tif,Highway
1255,1,39.88167643547058,1,True,True,True,data/EuroSAT_MS/Forest/Forest_711.tif,Forest
1256,0,28.167760372161865,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1314.tif,AnnualCrop
1257,6,29.408180713653564,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_398.tif,PermanentCrop
1258,9,15.785668790340424,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1979.tif,SeaLake
1259,2,27.20729410648346,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_444.tif,HerbaceousVegetation
1260,0,40.03531038761139,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_224.tif,AnnualCrop
1261,9,95.40382623672485,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1178.tif,SeaLake
1262,4,21.267297863960266,2,False,True,True,data/EuroSAT_MS/Industrial/Industrial_2365.tif,Industrial
1263,2,54.779380559921265,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1591.tif,HerbaceousVegetation
1264,4,49.1167426109314,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_384.tif,Industrial
1265,8,31.175461411476135,1,True,True,True,data/EuroSAT_MS/River/River_1171.tif,River
1266,2,62.02118992805481,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2040.tif,HerbaceousVegetation
1267,2,26.609128713607788,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_978.tif,HerbaceousVegetation
1268,5,36.930012702941895,2,False,True,True,data/EuroSAT_MS/Pasture/Pasture_939.tif,Pasture
1269,7,11.44879013299942,1,True,True,True,data/EuroSAT_MS/Residential/Residential_399.tif,Residential
1270,7,31.177619099617004,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1933.tif,Residential
1271,5,18.865489959716797,2,False,True,True,data/EuroSAT_MS/Pasture/Pasture_10.tif,Pasture
1272,0,55.35241961479187,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_149.tif,AnnualCrop
1273,2,47.031620144844055,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_458.tif,HerbaceousVegetation
1274,8,36.63509786128998,1,True,True,True,data/EuroSAT_MS/River/River_36.tif,River
1275,1,54.450416564941406,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2039.tif,Forest
1276,2,36.27554178237915,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1700.tif,HerbaceousVegetation
1277,1,66.04812741279602,1,True,True,True,data/EuroSAT_MS/Forest/Forest_594.tif,Forest
1278,0,43.32605004310608,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2103.tif,AnnualCrop
1279,6,21.801206469535828,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_10.tif,PermanentCrop
1280,7,13.452351093292236,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2251.tif,Residential
1281,8,38.72770071029663,1,True,True,True,data/EuroSAT_MS/River/River_2408.tif,River
1282,9,96.12063765525818,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1045.tif,SeaLake
1283,9,95.31430006027222,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_88.tif,SeaLake
1284,0,42.68593490123749,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2362.tif,AnnualCrop
1285,4,55.597180128097534,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_51.tif,Industrial
1286,6,21.476247906684875,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_871.tif,PermanentCrop
1287,0,49.792975187301636,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_714.tif,AnnualCrop
1288,4,43.537354469299316,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1638.tif,Industrial
1289,1,85.59244871139526,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2616.tif,Forest
1290,8,30.94136416912079,1,True,True,True,data/EuroSAT_MS/River/River_1109.tif,River
1291,0,28.756368160247803,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2746.tif,AnnualCrop
1292,8,35.165876150131226,1,True,True,True,data/EuroSAT_MS/River/River_1359.tif,River
1293,5,49.318188428878784,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1802.tif,Pasture
1294,7,41.27094745635986,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1729.tif,Residential
1295,1,79.67218160629272,1,True,True,True,data/EuroSAT_MS/Forest/Forest_346.tif,Forest
1296,1,82.06233978271484,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2182.tif,Forest
1297,8,16.388335824012756,2,False,True,True,data/EuroSAT_MS/River/River_1839.tif,River
1298,1,62.44514584541321,1,True,True,True,data/EuroSAT_MS/Forest/Forest_92.tif,Forest
1299,4,65.25716781616211,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_94.tif,Industrial
1300,7,38.94830346107483,1,True,True,True,data/EuroSAT_MS/Residential/Residential_323.tif,Residential
1301,9,94.78104710578918,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2355.tif,SeaLake
1302,8,27.892476320266724,1,True,True,True,data/EuroSAT_MS/River/River_2295.tif,River
1303,0,32.81151354312897,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1451.tif,AnnualCrop
1304,8,17.63836145401001,3,False,True,True,data/EuroSAT_MS/River/River_1336.tif,River
1305,1,30.958038568496704,5,False,True,True,data/EuroSAT_MS/Forest/Forest_836.tif,Forest
1306,1,78.77213954925537,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2428.tif,Forest
1307,6,35.120588541030884,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2177.tif,PermanentCrop
1308,8,20.72169929742813,1,True,True,True,data/EuroSAT_MS/River/River_173.tif,River
1309,6,32.910722494125366,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2450.tif,PermanentCrop
1310,7,33.47514271736145,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1686.tif,Residential
1311,7,44.22926306724548,1,True,True,True,data/EuroSAT_MS/Residential/Residential_525.tif,Residential
1312,1,51.181989908218384,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1879.tif,Forest
1313,9,94.66846585273743,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1193.tif,SeaLake
1314,0,37.71474063396454,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1287.tif,AnnualCrop
1315,3,25.07525086402893,3,False,True,True,data/EuroSAT_MS/Highway/Highway_1183.tif,Highway
1316,9,94.62574124336243,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2249.tif,SeaLake
1317,9,95.24977803230286,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_127.tif,SeaLake
1318,8,33.705270290374756,1,True,True,True,data/EuroSAT_MS/River/River_1704.tif,River
1319,1,76.26939415931702,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1081.tif,Forest
1320,8,23.3990341424942,1,True,True,True,data/EuroSAT_MS/River/River_2180.tif,River
1321,2,43.46815049648285,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1835.tif,HerbaceousVegetation
1322,8,34.81949865818024,1,True,True,True,data/EuroSAT_MS/River/River_1623.tif,River
1323,3,19.982630014419556,1,True,True,True,data/EuroSAT_MS/Highway/Highway_2040.tif,Highway
1324,5,17.90725737810135,10,False,False,True,data/EuroSAT_MS/Pasture/Pasture_1334.tif,Pasture
1325,3,25.5704402923584,2,False,True,True,data/EuroSAT_MS/Highway/Highway_73.tif,Highway
1326,2,14.841808378696442,9,False,False,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_65.tif,HerbaceousVegetation
1327,9,94.04698610305786,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2523.tif,SeaLake
1328,5,37.94538080692291,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_842.tif,Pasture
1329,6,22.13975489139557,3,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_310.tif,PermanentCrop
1330,4,12.24270984530449,2,False,True,True,data/EuroSAT_MS/Industrial/Industrial_388.tif,Industrial
1331,4,65.52554368972778,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1481.tif,Industrial
1332,8,27.82200276851654,1,True,True,True,data/EuroSAT_MS/River/River_1425.tif,River
1333,6,18.006548285484314,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_535.tif,PermanentCrop
1334,4,47.57075905799866,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1614.tif,Industrial
1335,4,66.19075536727905,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_539.tif,Industrial
1336,7,44.62020993232727,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2379.tif,Residential
1337,1,82.23800659179688,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1277.tif,Forest
1338,2,32.87087380886078,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1146.tif,HerbaceousVegetation
1339,2,25.429803133010864,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_575.tif,HerbaceousVegetation
1340,7,36.442020535469055,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2850.tif,Residential
1341,1,82.90995955467224,1,True,True,True,data/EuroSAT_MS/Forest/Forest_502.tif,Forest
1342,8,24.832075834274292,1,True,True,True,data/EuroSAT_MS/River/River_1104.tif,River
1343,9,17.73139238357544,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1240.tif,SeaLake
1344,1,85.15350222587585,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2591.tif,Forest
1345,2,19.835728406906128,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1791.tif,HerbaceousVegetation
1346,4,44.12424862384796,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1133.tif,Industrial
1347,0,56.65706396102905,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_861.tif,AnnualCrop
1348,1,77.54472494125366,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2751.tif,Forest
1349,5,41.684502363204956,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_737.tif,Pasture
1350,2,64.3246591091156,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1997.tif,HerbaceousVegetation
1351,3,31.298285722732544,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1176.tif,Highway
1352,2,40.574538707733154,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2364.tif,HerbaceousVegetation
1353,6,20.61203271150589,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_217.tif,PermanentCrop
1354,2,57.29880332946777,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1566.tif,HerbaceousVegetation
1355,2,62.333500385284424,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2988.tif,HerbaceousVegetation
1356,2,39.84934687614441,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2103.tif,HerbaceousVegetation
1357,7,16.48714244365692,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2175.tif,Residential
1358,9,95.09660601615906,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2472.tif,SeaLake
1359,7,14.66408222913742,2,False,True,True,data/EuroSAT_MS/Residential/Residential_2285.tif,Residential
1360,4,7.547932118177414,3,False,True,True,data/EuroSAT_MS/Industrial/Industrial_6.tif,Industrial
1361,8,45.661795139312744,1,True,True,True,data/EuroSAT_MS/River/River_1774.tif,River
1362,8,30.162763595581055,1,True,True,True,data/EuroSAT_MS/River/River_2327.tif,River
1363,4,55.25311827659607,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2272.tif,Industrial
1364,8,64.67013359069824,1,True,True,True,data/EuroSAT_MS/River/River_1273.tif,River
1365,4,18.765228986740112,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2449.tif,Industrial
1366,4,22.760102152824402,4,False,True,True,data/EuroSAT_MS/Industrial/Industrial_587.tif,Industrial
1367,3,19.537268579006195,1,True,True,True,data/EuroSAT_MS/Highway/Highway_2424.tif,Highway
1368,9,94.65654492378235,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_383.tif,SeaLake
1369,2,35.97651124000549,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_270.tif,HerbaceousVegetation
1370,8,44.75892186164856,1,True,True,True,data/EuroSAT_MS/River/River_280.tif,River
1371,2,22.562560439109802,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_195.tif,HerbaceousVegetation
1372,8,43.31877529621124,2,False,True,True,data/EuroSAT_MS/River/River_819.tif,River
1373,8,34.44695174694061,1,True,True,True,data/EuroSAT_MS/River/River_712.tif,River
1374,7,16.01283997297287,1,True,True,True,data/EuroSAT_MS/Residential/Residential_349.tif,Residential
1375,0,31.000202894210815,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_758.tif,AnnualCrop
1376,7,35.16840636730194,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1958.tif,Residential
1377,4,30.497995018959045,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_198.tif,Industrial
1378,6,20.410464704036713,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2424.tif,PermanentCrop
1379,0,21.567054092884064,2,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_36.tif,AnnualCrop
1380,5,46.56979739665985,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1763.tif,Pasture
1381,1,86.84157133102417,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1380.tif,Forest
1382,9,95.08962035179138,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_96.tif,SeaLake
1383,2,57.26328492164612,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2820.tif,HerbaceousVegetation
1384,7,50.74666738510132,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1319.tif,Residential
1385,3,14.335110783576965,2,False,True,True,data/EuroSAT_MS/Highway/Highway_443.tif,Highway
1386,3,13.434472680091858,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1895.tif,Highway
1387,5,16.470220685005188,9,False,False,True,data/EuroSAT_MS/Pasture/Pasture_181.tif,Pasture
1388,3,7.976657152175903,21,False,False,False,data/EuroSAT_MS/Highway/Highway_1499.tif,Highway
1389,2,60.77494025230408,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1607.tif,HerbaceousVegetation
1390,4,29.003548622131348,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_646.tif,Industrial
1391,1,69.10024881362915,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1020.tif,Forest
1392,9,94.65028047561646,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2317.tif,SeaLake
1393,0,50.509148836135864,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_649.tif,AnnualCrop
1394,7,68.22059154510498,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2700.tif,Residential
1395,2,57.36151337623596,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2124.tif,HerbaceousVegetation
1396,9,95.07473707199097,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2559.tif,SeaLake
1397,9,95.08582353591919,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_217.tif,SeaLake
1398,7,7.492798566818237,62,False,False,False,data/EuroSAT_MS/Residential/Residential_2553.tif,Residential
1399,4,23.948028683662415,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1483.tif,Industrial
1400,4,40.51023721694946,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1653.tif,Industrial
1401,4,50.06604194641113,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2486.tif,Industrial
1402,9,95.0790286064148,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_934.tif,SeaLake
1403,9,94.52314972877502,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_423.tif,SeaLake
1404,8,28.019678592681885,1,True,True,True,data/EuroSAT_MS/River/River_400.tif,River
1405,1,30.13850450515747,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2172.tif,Forest
1406,7,14.125676453113556,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2566.tif,Residential
1407,3,39.79023993015289,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1095.tif,Highway
1408,2,40.62657356262207,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_709.tif,HerbaceousVegetation
1409,0,35.86018979549408,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_838.tif,AnnualCrop
1410,4,17.426398396492004,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_650.tif,Industrial
1411,6,26.528695225715637,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1314.tif,PermanentCrop
1412,5,27.300330996513367,7,False,False,True,data/EuroSAT_MS/Pasture/Pasture_732.tif,Pasture
1413,2,26.306086778640747,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1814.tif,HerbaceousVegetation
1414,7,45.71256935596466,1,True,True,True,data/EuroSAT_MS/Residential/Residential_494.tif,Residential
1415,2,49.84634518623352,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2199.tif,HerbaceousVegetation
1416,2,22.45795428752899,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2633.tif,HerbaceousVegetation
1417,8,22.372715175151825,1,True,True,True,data/EuroSAT_MS/River/River_486.tif,River
1418,8,18.923141062259674,2,False,True,True,data/EuroSAT_MS/River/River_2438.tif,River
1419,4,28.918421268463135,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1574.tif,Industrial
1420,3,29.631242156028748,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1052.tif,Highway
1421,9,94.71805691719055,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1544.tif,SeaLake
1422,0,54.54743504524231,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1888.tif,AnnualCrop
1423,0,47.85518944263458,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1960.tif,AnnualCrop
1424,2,48.79162013530731,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1142.tif,HerbaceousVegetation
1425,2,53.29456925392151,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_204.tif,HerbaceousVegetation
1426,3,19.69059854745865,2,False,True,True,data/EuroSAT_MS/Highway/Highway_2030.tif,Highway
1427,8,46.893513202667236,1,True,True,True,data/EuroSAT_MS/River/River_1548.tif,River
1428,9,94.92681622505188,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_162.tif,SeaLake
1429,6,17.793430387973785,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1220.tif,PermanentCrop
1430,9,94.93262767791748,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1890.tif,SeaLake
1431,9,94.6562111377716,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_285.tif,SeaLake
1432,2,55.2806556224823,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_227.tif,HerbaceousVegetation
1433,1,60.513436794281006,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1922.tif,Forest
1434,6,28.610259294509888,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1083.tif,PermanentCrop
1435,2,60.628461837768555,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_329.tif,HerbaceousVegetation
1436,2,19.518110156059265,12,False,False,False,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_88.tif,HerbaceousVegetation
1437,1,84.73823070526123,1,True,True,True,data/EuroSAT_MS/Forest/Forest_926.tif,Forest
1438,8,56.78333640098572,1,True,True,True,data/EuroSAT_MS/River/River_43.tif,River
1439,1,53.35037112236023,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1936.tif,Forest
1440,1,75.70392489433289,1,True,True,True,data/EuroSAT_MS/Forest/Forest_777.tif,Forest
1441,1,80.13162016868591,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1730.tif,Forest
1442,4,12.126361578702927,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_135.tif,Industrial
1443,0,36.0437273979187,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2554.tif,AnnualCrop
1444,9,94.69422698020935,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1677.tif,SeaLake
1445,2,46.955811977386475,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1722.tif,HerbaceousVegetation
1446,4,10.909977555274963,2,False,True,True,data/EuroSAT_MS/Industrial/Industrial_30.tif,Industrial
1447,8,39.93403911590576,1,True,True,True,data/EuroSAT_MS/River/River_774.tif,River
1448,9,10.586787760257721,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2995.tif,SeaLake
1449,2,33.34895968437195,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2699.tif,HerbaceousVegetation
1450,3,20.616021752357483,9,False,False,True,data/EuroSAT_MS/Highway/Highway_1442.tif,Highway
1451,0,28.787022829055786,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1236.tif,AnnualCrop
1452,4,56.20136857032776,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_555.tif,Industrial
1453,3,36.02956533432007,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1614.tif,Highway
1454,7,61.694806814193726,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2361.tif,Residential
1455,7,9.750507771968842,2,False,True,True,data/EuroSAT_MS/Residential/Residential_901.tif,Residential
1456,8,20.477406680583954,3,False,True,True,data/EuroSAT_MS/River/River_41.tif,River
1457,2,38.365840911865234,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2735.tif,HerbaceousVegetation
1458,6,14.844852685928345,6,False,False,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1480.tif,PermanentCrop
1459,5,41.87935292720795,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1208.tif,Pasture
1460,7,18.43835711479187,2,False,True,True,data/EuroSAT_MS/Residential/Residential_277.tif,Residential
1461,7,52.62390971183777,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2994.tif,Residential
1462,0,23.196406662464142,2,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_192.tif,AnnualCrop
1463,2,37.19768822193146,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1936.tif,HerbaceousVegetation
1464,1,67.76868104934692,1,True,True,True,data/EuroSAT_MS/Forest/Forest_536.tif,Forest
1465,0,47.0833420753479,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1445.tif,AnnualCrop
1466,5,48.942580819129944,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1873.tif,Pasture
1467,1,73.36249947547913,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1796.tif,Forest
1468,3,24.896207451820374,1,True,True,True,data/EuroSAT_MS/Highway/Highway_56.tif,Highway
1469,2,55.06642460823059,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_923.tif,HerbaceousVegetation
1470,9,96.12484574317932,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1616.tif,SeaLake
1471,8,25.09940266609192,2,False,True,True,data/EuroSAT_MS/River/River_1227.tif,River
1472,0,39.105355739593506,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_363.tif,AnnualCrop
1473,5,15.71078896522522,5,False,True,True,data/EuroSAT_MS/Pasture/Pasture_1015.tif,Pasture
1474,3,22.68904745578766,8,False,False,True,data/EuroSAT_MS/Highway/Highway_433.tif,Highway
1475,7,41.087788343429565,1,True,True,True,data/EuroSAT_MS/Residential/Residential_91.tif,Residential
1476,2,59.73081588745117,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2197.tif,HerbaceousVegetation
1477,1,72.10742235183716,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2237.tif,Forest
1478,5,14.029331505298615,2,False,True,True,data/EuroSAT_MS/Pasture/Pasture_1116.tif,Pasture
1479,7,23.209835588932037,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2366.tif,Residential
1480,3,25.255507230758667,1,True,True,True,data/EuroSAT_MS/Highway/Highway_977.tif,Highway
1481,4,15.999294817447662,3,False,True,True,data/EuroSAT_MS/Industrial/Industrial_1970.tif,Industrial
1482,3,34.06832218170166,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1371.tif,Highway
1483,0,31.628301739692688,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_474.tif,AnnualCrop
1484,4,27.482354640960693,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1163.tif,Industrial
1485,5,28.35271954536438,2,False,True,True,data/EuroSAT_MS/Pasture/Pasture_1013.tif,Pasture
1486,3,30.333736538887024,1,True,True,True,data/EuroSAT_MS/Highway/Highway_915.tif,Highway
1487,6,30.205988883972168,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_505.tif,PermanentCrop
1488,6,29.193657636642456,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1807.tif,PermanentCrop
1489,1,74.4491696357727,1,True,True,True,data/EuroSAT_MS/Forest/Forest_154.tif,Forest
1490,5,44.16302144527435,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1300.tif,Pasture
1491,4,50.82803964614868,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2284.tif,Industrial
