split,split_position,dataset_index,label,label_name,path
train,10023,20703,7,Residential,data/EuroSAT_MS/Residential/Residential_2982.tif
train,10024,6434,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_139.tif
train,10025,11953,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1406.tif
train,10026,15567,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_609.tif
train,10027,969,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1871.tif
train,10028,14483,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1433.tif
train,10029,24477,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1428.tif
train,10030,24728,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1654.tif
train,10031,25438,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2293.tif
train,10032,22603,8,River,data/EuroSAT_MS/River/River_1992.tif
train,10033,3418,1,Forest,data/EuroSAT_MS/Forest/Forest_1375.tif
train,10034,20952,7,Residential,data/EuroSAT_MS/Residential/Residential_505.tif
train,10035,10084,3,Highway,data/EuroSAT_MS/Highway/Highway_1975.tif
train,10036,5225,1,Forest,data/EuroSAT_MS/Forest/Forest_3000.tif
train,10037,15045,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_194.tif
train,10038,3367,1,Forest,data/EuroSAT_MS/Forest/Forest_1329.tif
train,10039,14543,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1488.tif
train,10040,23527,8,River,data/EuroSAT_MS/River/River_573.tif
train,10041,4001,1,Forest,data/EuroSAT_MS/Forest/Forest_190.tif
train,10042,9320,3,Highway,data/EuroSAT_MS/Highway/Highway_1287.tif
train,10043,16603,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1541.tif
train,10044,13129,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2465.tif
train,10045,24561,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1503.tif
train,10046,15266,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_338.tif
train,10047,20563,7,Residential,data/EuroSAT_MS/Residential/Residential_2856.tif
train,10048,17633,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2469.tif
train,10049,23391,8,River,data/EuroSAT_MS/River/River_450.tif
train,10050,21633,8,River,data/EuroSAT_MS/River/River_1118.tif
train,10051,14808,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1726.tif
train,10052,26748,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_772.tif
train,10053,18082,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_622.tif
train,10054,20524,7,Residential,data/EuroSAT_MS/Residential/Residential_2820.tif
train,10055,14905,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1813.tif
train,10056,24253,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1226.tif
train,10057,6189,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1169.tif
train,10058,15841,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_856.tif
train,10059,26096,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2886.tif
train,10060,14649,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1583.tif
train,10061,22601,8,River,data/EuroSAT_MS/River/River_1990.tif
train,10062,6601,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_154.tif
train,10063,25962,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2765.tif
train,10064,1260,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2132.tif
train,10065,3687,1,Forest,data/EuroSAT_MS/Forest/Forest_1617.tif
train,10066,8831,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_847.tif
train,10067,8919,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_926.tif
train,10068,8602,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_640.tif
train,10069,9376,3,Highway,data/EuroSAT_MS/Highway/Highway_1337.tif
train,10070,8062,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2855.tif
train,10071,19912,7,Residential,data/EuroSAT_MS/Residential/Residential_227.tif
train,10072,25261,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2133.tif
train,10073,20907,7,Residential,data/EuroSAT_MS/Residential/Residential_465.tif
train,10074,1797,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2616.tif
train,10075,13277,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_348.tif
train,10076,18572,7,Residential,data/EuroSAT_MS/Residential/Residential_1063.tif
train,10077,14326,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1292.tif
train,10078,18596,7,Residential,data/EuroSAT_MS/Residential/Residential_1085.tif
train,10079,21091,7,Residential,data/EuroSAT_MS/Residential/Residential_630.tif
train,10080,7802,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2620.tif
train,10081,10295,3,Highway,data/EuroSAT_MS/Highway/Highway_2164.tif
train,10082,677,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1608.tif
train,10083,12621,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2007.tif
train,10084,13202,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_280.tif
train,10085,16540,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1485.tif
train,10086,24425,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1381.tif
train,10087,11156,3,Highway,data/EuroSAT_MS/Highway/Highway_69.tif
train,10088,15719,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_746.tif
train,10089,4677,1,Forest,data/EuroSAT_MS/Forest/Forest_2508.tif
train,10090,1454,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2307.tif
train,10091,21050,7,Residential,data/EuroSAT_MS/Residential/Residential_594.tif
train,10092,16675,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1606.tif
train,10093,22951,8,River,data/EuroSAT_MS/River/River_2304.tif
train,10094,4553,1,Forest,data/EuroSAT_MS/Forest/Forest_2397.tif
train,10095,2915,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_922.tif
train,10096,21658,8,River,data/EuroSAT_MS/River/River_1140.tif
train,10097,24631,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1567.tif
train,10098,14319,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1286.tif
train,10099,21209,7,Residential,data/EuroSAT_MS/Residential/Residential_737.tif
train,10100,25316,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2183.tif
train,10101,5897,1,Forest,data/EuroSAT_MS/Forest/Forest_906.tif
train,10102,13433,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_489.tif
train,10103,5698,1,Forest,data/EuroSAT_MS/Forest/Forest_727.tif
train,10104,5974,1,Forest,data/EuroSAT_MS/Forest/Forest_976.tif
train,10105,11977,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1428.tif
train,10106,13136,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2471.tif
train,10107,15282,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_352.tif
train,10108,11634,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1119.tif
train,10109,4729,1,Forest,data/EuroSAT_MS/Forest/Forest_2555.tif
train,10110,9388,3,Highway,data/EuroSAT_MS/Highway/Highway_1348.tif
train,10111,13122,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2459.tif
train,10112,26024,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2820.tif
train,10113,13624,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_660.tif
train,10114,24180,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1160.tif
train,10115,1891,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2700.tif
train,10116,18436,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_941.tif
train,10117,2668,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_70.tif
train,10118,22339,8,River,data/EuroSAT_MS/River/River_1754.tif
train,10119,1035,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1930.tif
train,10120,1859,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2672.tif
train,10121,26464,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_516.tif
train,10122,16342,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1306.tif
train,10123,16873,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1785.tif
train,10124,13314,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_381.tif
train,10125,21012,7,Residential,data/EuroSAT_MS/Residential/Residential_56.tif
train,10126,25725,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2551.tif
train,10127,12625,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2010.tif
train,10128,17520,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2367.tif
train,10129,15002,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1900.tif
train,10130,9841,3,Highway,data/EuroSAT_MS/Highway/Highway_1756.tif
train,10131,1643,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2478.tif
train,10132,24030,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1025.tif
train,10133,8516,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_563.tif
train,10134,20864,7,Residential,data/EuroSAT_MS/Residential/Residential_426.tif
train,10135,756,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_168.tif
train,10136,23224,8,River,data/EuroSAT_MS/River/River_30.tif
train,10137,21354,7,Residential,data/EuroSAT_MS/Residential/Residential_868.tif
train,10138,9229,3,Highway,data/EuroSAT_MS/Highway/Highway_1204.tif
train,10139,6282,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1252.tif
train,10140,10346,3,Highway,data/EuroSAT_MS/Highway/Highway_221.tif
train,10141,18536,7,Residential,data/EuroSAT_MS/Residential/Residential_1030.tif
train,10142,11382,3,Highway,data/EuroSAT_MS/Highway/Highway_893.tif
train,10143,26846,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_860.tif
train,10144,24557,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_150.tif
train,10145,5628,1,Forest,data/EuroSAT_MS/Forest/Forest_664.tif
train,10146,1769,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2591.tif
train,10147,11337,3,Highway,data/EuroSAT_MS/Highway/Highway_852.tif
train,10148,4972,1,Forest,data/EuroSAT_MS/Forest/Forest_2774.tif
train,10149,22449,8,River,data/EuroSAT_MS/River/River_1853.tif
train,10150,4382,1,Forest,data/EuroSAT_MS/Forest/Forest_2242.tif
train,10151,21987,8,River,data/EuroSAT_MS/River/River_1437.tif
train,10152,24932,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1838.tif
train,10153,1419,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2276.tif
train,10154,22211,8,River,data/EuroSAT_MS/River/River_1639.tif
train,10155,3777,1,Forest,data/EuroSAT_MS/Forest/Forest_1699.tif
train,10156,22253,8,River,data/EuroSAT_MS/River/River_1677.tif
train,10157,12321,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1738.tif
train,10158,15565,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_607.tif
train,10159,4031,1,Forest,data/EuroSAT_MS/Forest/Forest_1927.tif
train,10160,8160,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2943.tif
train,10161,16490,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_144.tif
train,10162,23817,8,River,data/EuroSAT_MS/River/River_834.tif
train,10163,16504,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1452.tif
train,10164,19952,7,Residential,data/EuroSAT_MS/Residential/Residential_2305.tif
train,10165,23870,8,River,data/EuroSAT_MS/River/River_882.tif
train,10166,13510,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_558.tif
train,10167,4410,1,Forest,data/EuroSAT_MS/Forest/Forest_2268.tif
train,10168,17986,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_536.tif
train,10169,13074,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2415.tif
train,10170,23427,8,River,data/EuroSAT_MS/River/River_483.tif
train,10171,7589,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2429.tif
train,10172,16758,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1681.tif
train,10173,5299,1,Forest,data/EuroSAT_MS/Forest/Forest_368.tif
train,10174,21833,8,River,data/EuroSAT_MS/River/River_1299.tif
train,10175,9930,3,Highway,data/EuroSAT_MS/Highway/Highway_1836.tif
train,10176,6252,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1225.tif
train,10177,17506,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2354.tif
train,10178,25851,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2665.tif
train,10179,4325,1,Forest,data/EuroSAT_MS/Forest/Forest_2191.tif
train,10180,11083,3,Highway,data/EuroSAT_MS/Highway/Highway_623.tif
train,10181,19539,7,Residential,data/EuroSAT_MS/Residential/Residential_1934.tif
train,10182,10638,3,Highway,data/EuroSAT_MS/Highway/Highway_2473.tif
train,10183,20948,7,Residential,data/EuroSAT_MS/Residential/Residential_501.tif
train,10184,2578,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_619.tif
train,10185,12684,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2064.tif
train,10186,20367,7,Residential,data/EuroSAT_MS/Residential/Residential_268.tif
train,10187,5377,1,Forest,data/EuroSAT_MS/Forest/Forest_438.tif
train,10188,10461,3,Highway,data/EuroSAT_MS/Highway/Highway_2313.tif
train,10189,11637,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1121.tif
train,10190,5993,1,Forest,data/EuroSAT_MS/Forest/Forest_993.tif
train,10191,17152,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2035.tif
train,10192,5773,1,Forest,data/EuroSAT_MS/Forest/Forest_795.tif
train,10193,20125,7,Residential,data/EuroSAT_MS/Residential/Residential_2461.tif
train,10194,10525,3,Highway,data/EuroSAT_MS/Highway/Highway_2371.tif
train,10195,20653,7,Residential,data/EuroSAT_MS/Residential/Residential_2937.tif
train,10196,17452,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2305.tif
train,10197,1599,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2438.tif
train,10198,22623,8,River,data/EuroSAT_MS/River/River_2009.tif
train,10199,5829,1,Forest,data/EuroSAT_MS/Forest/Forest_845.tif
train,10200,7979,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2780.tif
train,10201,10905,3,Highway,data/EuroSAT_MS/Highway/Highway_463.tif
train,10202,6691,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1620.tif
train,10203,22485,8,River,data/EuroSAT_MS/River/River_1886.tif
train,10204,22838,8,River,data/EuroSAT_MS/River/River_2202.tif
train,10205,13161,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2494.tif
train,10206,9728,3,Highway,data/EuroSAT_MS/Highway/Highway_1654.tif
train,10207,21344,7,Residential,data/EuroSAT_MS/Residential/Residential_859.tif
train,10208,10663,3,Highway,data/EuroSAT_MS/Highway/Highway_2496.tif
train,10209,2954,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_958.tif
train,10210,738,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1663.tif
train,10211,19876,7,Residential,data/EuroSAT_MS/Residential/Residential_2237.tif
train,10212,10560,3,Highway,data/EuroSAT_MS/Highway/Highway_2402.tif
train,10213,21207,7,Residential,data/EuroSAT_MS/Residential/Residential_735.tif
train,10214,20330,7,Residential,data/EuroSAT_MS/Residential/Residential_2646.tif
train,10215,22911,8,River,data/EuroSAT_MS/River/River_2269.tif
train,10216,21258,7,Residential,data/EuroSAT_MS/Residential/Residential_781.tif
train,10217,23967,8,River,data/EuroSAT_MS/River/River_97.tif
train,10218,17347,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2210.tif
train,10219,23714,8,River,data/EuroSAT_MS/River/River_741.tif
train,10220,24646,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1580.tif
train,10221,20774,7,Residential,data/EuroSAT_MS/Residential/Residential_345.tif
train,10222,82,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1072.tif
train,10223,4003,1,Forest,data/EuroSAT_MS/Forest/Forest_1901.tif
train,10224,362,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1324.tif
train,10225,7952,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2756.tif
train,10226,19757,7,Residential,data/EuroSAT_MS/Residential/Residential_213.tif
train,10227,8792,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_811.tif
train,10228,16571,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1512.tif
train,10229,5858,1,Forest,data/EuroSAT_MS/Forest/Forest_871.tif
train,10230,23347,8,River,data/EuroSAT_MS/River/River_410.tif
train,10231,20101,7,Residential,data/EuroSAT_MS/Residential/Residential_244.tif
train,10232,9956,3,Highway,data/EuroSAT_MS/Highway/Highway_186.tif
train,10233,15130,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_215.tif
train,10234,23905,8,River,data/EuroSAT_MS/River/River_913.tif
train,10235,11946,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_140.tif
train,10236,18973,7,Residential,data/EuroSAT_MS/Residential/Residential_1424.tif
train,10237,563,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1505.tif
train,10238,6704,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1632.tif
train,10239,24894,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1803.tif
train,10240,10956,3,Highway,data/EuroSAT_MS/Highway/Highway_509.tif
train,10241,10307,3,Highway,data/EuroSAT_MS/Highway/Highway_2175.tif
train,10242,26585,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_625.tif
train,10243,13276,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_347.tif
train,10244,5601,1,Forest,data/EuroSAT_MS/Forest/Forest_64.tif
train,10245,19610,7,Residential,data/EuroSAT_MS/Residential/Residential_1999.tif
train,10246,18169,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_700.tif
train,10247,20317,7,Residential,data/EuroSAT_MS/Residential/Residential_2634.tif
train,10248,12555,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1949.tif
train,10249,15800,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_819.tif
train,10250,21187,7,Residential,data/EuroSAT_MS/Residential/Residential_717.tif
train,10251,23065,8,River,data/EuroSAT_MS/River/River_2407.tif
train,10252,6505,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1453.tif
train,10253,16392,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1351.tif
train,10254,19400,7,Residential,data/EuroSAT_MS/Residential/Residential_1809.tif
train,10255,20787,7,Residential,data/EuroSAT_MS/Residential/Residential_357.tif
train,10256,3905,1,Forest,data/EuroSAT_MS/Forest/Forest_1813.tif
train,10257,18537,7,Residential,data/EuroSAT_MS/Residential/Residential_1031.tif
train,10258,26786,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_806.tif
train,10259,21879,8,River,data/EuroSAT_MS/River/River_134.tif
train,10260,14041,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1035.tif
train,10261,16327,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1293.tif
train,10262,1849,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2663.tif
train,10263,4314,1,Forest,data/EuroSAT_MS/Forest/Forest_2181.tif
train,10264,288,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1258.tif
train,10265,7653,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2487.tif
train,10266,24674,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1605.tif
train,10267,17474,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2325.tif
train,10268,12132,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1568.tif
train,10269,18597,7,Residential,data/EuroSAT_MS/Residential/Residential_1086.tif
train,10270,26058,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2851.tif
train,10271,7975,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2777.tif
train,10272,22252,8,River,data/EuroSAT_MS/River/River_1676.tif
train,10273,811,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1729.tif
train,10274,9319,3,Highway,data/EuroSAT_MS/Highway/Highway_1286.tif
train,10275,14832,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1748.tif
train,10276,18269,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_791.tif
train,10277,8785,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_805.tif
train,10278,7512,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_236.tif
train,10279,24028,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1023.tif
train,10280,1400,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2259.tif
train,10281,3536,1,Forest,data/EuroSAT_MS/Forest/Forest_1481.tif
train,10282,1929,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2735.tif
train,10283,13882,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_893.tif
train,10284,19298,7,Residential,data/EuroSAT_MS/Residential/Residential_1717.tif
train,10285,3534,1,Forest,data/EuroSAT_MS/Forest/Forest_148.tif
train,10286,409,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1367.tif
train,10287,2856,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_87.tif
train,10288,23930,8,River,data/EuroSAT_MS/River/River_936.tif
train,10289,14559,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1501.tif
train,10290,17119,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2005.tif
train,10291,21043,7,Residential,data/EuroSAT_MS/Residential/Residential_588.tif
train,10292,17668,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_250.tif
train,10293,4941,1,Forest,data/EuroSAT_MS/Forest/Forest_2746.tif
train,10294,16730,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1656.tif
train,10295,22343,8,River,data/EuroSAT_MS/River/River_1758.tif
train,10296,26548,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_592.tif
train,10297,15424,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_480.tif
train,10298,22122,8,River,data/EuroSAT_MS/River/River_1559.tif
train,10299,10370,3,Highway,data/EuroSAT_MS/Highway/Highway_2231.tif
train,10300,8607,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_645.tif
train,10301,2980,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_981.tif
train,10302,19291,7,Residential,data/EuroSAT_MS/Residential/Residential_1710.tif
train,10303,18389,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_9.tif
train,10304,12480,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1881.tif
train,10305,15075,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1967.tif
train,10306,24430,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1386.tif
train,10307,11684,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1164.tif
train,10308,26715,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_742.tif
train,10309,11550,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1043.tif
train,10310,614,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1551.tif
train,10311,14129,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1114.tif
train,10312,10284,3,Highway,data/EuroSAT_MS/Highway/Highway_2154.tif
train,10313,25711,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2539.tif
train,10314,19245,7,Residential,data/EuroSAT_MS/Residential/Residential_167.tif
train,10315,24323,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_129.tif
train,10316,11509,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1006.tif
train,10317,23080,8,River,data/EuroSAT_MS/River/River_2420.tif
train,10318,14563,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1505.tif
train,10319,22958,8,River,data/EuroSAT_MS/River/River_2310.tif
train,10320,4854,1,Forest,data/EuroSAT_MS/Forest/Forest_2668.tif
train,10321,18183,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_713.tif
train,10322,8719,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_746.tif
train,10323,21315,7,Residential,data/EuroSAT_MS/Residential/Residential_832.tif
train,10324,20932,7,Residential,data/EuroSAT_MS/Residential/Residential_488.tif
train,10325,769,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1691.tif
train,10326,8805,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_823.tif
train,10327,2394,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_453.tif
train,10328,7659,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2492.tif
train,10329,8377,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_438.tif
train,10330,18457,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_960.tif
train,10331,21814,8,River,data/EuroSAT_MS/River/River_1281.tif
train,10332,13792,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_811.tif
train,10333,3911,1,Forest,data/EuroSAT_MS/Forest/Forest_1819.tif
train,10334,14264,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1236.tif
train,10335,157,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_114.tif
train,10336,19202,7,Residential,data/EuroSAT_MS/Residential/Residential_1630.tif
train,10337,6300,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1269.tif
