query_index,query_label,AP_percent,first_hit_rank,hit@1,hit@5,hit@10,path,label_name,dataset_index
1298,1,59.300243854522705,1,True,True,True,data/EuroSAT_MS/Forest/Forest_92.tif,Forest,5912
1299,4,78.1379222869873,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_94.tif,Industrial,13934
1300,7,43.62042844295502,1,True,True,True,data/EuroSAT_MS/Residential/Residential_323.tif,Residential,20750
1301,9,95.56068778038025,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2355.tif,SeaLake,25507
1302,8,61.981016397476196,1,True,True,True,data/EuroSAT_MS/River/River_2295.tif,River,22940
1303,0,60.512155294418335,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1451.tif,AnnualCrop,503
1304,8,23.905128240585327,1,True,True,True,data/EuroSAT_MS/River/River_1336.tif,River,21875
1305,1,39.38035070896149,1,True,True,True,data/EuroSAT_MS/Forest/Forest_836.tif,Forest,5819
1306,1,69.80670094490051,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2428.tif,Forest,4588
1307,6,25.742074847221375,3,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2177.tif,PermanentCrop,17309
1308,8,18.154580891132355,4,False,True,True,data/EuroSAT_MS/River/River_173.tif,River,22312
1309,6,32.00698494911194,3,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2450.tif,PermanentCrop,17613
1310,7,38.876065611839294,2,False,True,True,data/EuroSAT_MS/Residential/Residential_1686.tif,Residential,19263
1311,7,49.50889050960541,1,True,True,True,data/EuroSAT_MS/Residential/Residential_525.tif,Residential,20974
1312,1,60.90136766433716,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1879.tif,Forest,3977
1313,9,94.68409419059753,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1193.tif,SeaLake,24216
1314,0,36.28513514995575,2,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1287.tif,AnnualCrop,320
1315,3,31.22354745864868,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1183.tif,Highway,9205
1316,9,95.43918967247009,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2249.tif,SeaLake,25389
1317,9,95.55524587631226,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_127.tif,SeaLake,24301
1318,8,29.17357087135315,1,True,True,True,data/EuroSAT_MS/River/River_1704.tif,River,22284
1319,1,63.35967779159546,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1081.tif,Forest,3092
1320,8,20.36614567041397,2,False,True,True,data/EuroSAT_MS/River/River_2180.tif,River,22813
1321,2,44.277724623680115,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1835.tif,HerbaceousVegetation,6929
1322,8,50.28087496757507,1,True,True,True,data/EuroSAT_MS/River/River_1623.tif,River,22194
1323,3,23.86080175638199,2,False,True,True,data/EuroSAT_MS/Highway/Highway_2040.tif,Highway,10158
1324,5,28.85536253452301,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1334.tif,Pasture,14373
1325,3,34.220266342163086,1,True,True,True,data/EuroSAT_MS/Highway/Highway_73.tif,Highway,11201
1326,2,18.359026312828064,11,False,False,False,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_65.tif,HerbaceousVegetation,8612
1327,9,94.85552906990051,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2523.tif,SeaLake,25694
1328,5,24.330919981002808,4,False,True,True,data/EuroSAT_MS/Pasture/Pasture_842.tif,Pasture,15826
1329,6,35.63381731510162,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_310.tif,PermanentCrop,17736
1330,4,15.35056084394455,3,False,True,True,data/EuroSAT_MS/Industrial/Industrial_388.tif,Industrial,13321
1331,4,80.15973567962646,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1481.tif,Industrial,12036
1332,8,29.117584228515625,1,True,True,True,data/EuroSAT_MS/River/River_1425.tif,River,21974
1333,6,13.281546533107758,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_535.tif,PermanentCrop,17985
1334,4,56.654590368270874,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1614.tif,Industrial,12184
1335,4,59.70310568809509,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_539.tif,Industrial,13489
1336,7,44.64511573314667,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2379.tif,Residential,20033
1337,1,59.83285307884216,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1277.tif,Forest,3309
1338,2,24.158696830272675,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1146.tif,HerbaceousVegetation,6164
1339,2,38.95583748817444,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_575.tif,HerbaceousVegetation,8529
1340,7,39.195531606674194,2,False,True,True,data/EuroSAT_MS/Residential/Residential_2850.tif,Residential,20557
1341,1,60.85731387138367,1,True,True,True,data/EuroSAT_MS/Forest/Forest_502.tif,Forest,5449
1342,8,43.3914840221405,1,True,True,True,data/EuroSAT_MS/River/River_1104.tif,River,21618
1343,9,52.641236782073975,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1240.tif,SeaLake,24269
1344,1,54.60482835769653,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2591.tif,Forest,4769
1345,2,44.76916491985321,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1791.tif,HerbaceousVegetation,6880
1346,4,66.52082800865173,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1133.tif,Industrial,11650
1347,0,70.40231823921204,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_861.tif,AnnualCrop,2847
1348,1,65.42580127716064,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2751.tif,Forest,4947
1349,5,42.09012687206268,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_737.tif,Pasture,15709
1350,2,58.27147960662842,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1997.tif,HerbaceousVegetation,7108
1351,3,30.942296981811523,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1176.tif,Highway,9197
1352,2,49.55295920372009,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2364.tif,HerbaceousVegetation,7517
1353,6,26.899930834770203,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_217.tif,PermanentCrop,17301
1354,2,57.90254473686218,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1566.tif,HerbaceousVegetation,6630
1355,2,49.04525876045227,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2988.tif,HerbaceousVegetation,8209
1356,2,49.453482031822205,4,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2103.tif,HerbaceousVegetation,7228
1357,7,19.261588156223297,2,False,True,True,data/EuroSAT_MS/Residential/Residential_2175.tif,Residential,19807
1358,9,95.49635052680969,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2472.tif,SeaLake,25637
1359,7,22.54262864589691,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2285.tif,Residential,19929
1360,4,21.780629456043243,6,False,False,True,data/EuroSAT_MS/Industrial/Industrial_6.tif,Industrial,13556
1361,8,41.742393374443054,1,True,True,True,data/EuroSAT_MS/River/River_1774.tif,River,22361
1362,8,23.636475205421448,1,True,True,True,data/EuroSAT_MS/River/River_2327.tif,River,22976
1363,4,78.72250080108643,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2272.tif,Industrial,12915
1364,8,48.934370279312134,1,True,True,True,data/EuroSAT_MS/River/River_1273.tif,River,21805
1365,4,17.88010746240616,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2449.tif,Industrial,13111
1366,4,62.87912726402283,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_587.tif,Industrial,13542
1367,3,15.302783250808716,8,False,False,True,data/EuroSAT_MS/Highway/Highway_2424.tif,Highway,10584
1368,9,95.43908834457397,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_383.tif,SeaLake,26316
1369,2,36.83701753616333,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_270.tif,HerbaceousVegetation,7890
1370,8,32.87054896354675,1,True,True,True,data/EuroSAT_MS/River/River_280.tif,River,23202
1371,2,47.672271728515625,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_195.tif,HerbaceousVegetation,7056
1372,8,53.016191720962524,1,True,True,True,data/EuroSAT_MS/River/River_819.tif,River,23800
1373,8,15.230506658554077,1,True,True,True,data/EuroSAT_MS/River/River_712.tif,River,23682
1374,7,42.47153997421265,1,True,True,True,data/EuroSAT_MS/Residential/Residential_349.tif,Residential,20778
1375,0,46.777817606925964,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_758.tif,AnnualCrop,2732
1376,7,52.31449007987976,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1958.tif,Residential,19565
1377,4,78.37275266647339,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_198.tif,Industrial,12589
1378,6,41.41342639923096,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2424.tif,PermanentCrop,17584
1379,0,61.90615892410278,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_36.tif,AnnualCrop,2290
1380,5,34.07465219497681,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1763.tif,Pasture,14849
1381,1,67.83138513565063,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1380.tif,Forest,3424
1382,9,95.50032615661621,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_96.tif,SeaLake,26956
1383,2,44.08390820026398,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2820.tif,HerbaceousVegetation,8024
1384,7,46.55880630016327,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1319.tif,Residential,18856
1385,3,11.554411798715591,7,False,False,True,data/EuroSAT_MS/Highway/Highway_443.tif,Highway,10883
1386,3,16.138549149036407,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1895.tif,Highway,9995
1387,5,21.226738393306732,3,False,True,True,data/EuroSAT_MS/Pasture/Pasture_181.tif,Pasture,14901
1388,3,8.107177168130875,87,False,False,False,data/EuroSAT_MS/Highway/Highway_1499.tif,Highway,9555
1389,2,60.06894111633301,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1607.tif,HerbaceousVegetation,6676
1390,4,40.569910407066345,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_646.tif,Industrial,13608
1391,1,68.25490593910217,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1020.tif,Forest,3025
1392,9,95.43614983558655,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2317.tif,SeaLake,25465
1393,0,66.23899340629578,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_649.tif,AnnualCrop,2611
1394,7,39.885690808296204,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2700.tif,Residential,20391
1395,2,55.15909790992737,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2124.tif,HerbaceousVegetation,7251
1396,9,95.61166167259216,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2559.tif,SeaLake,25733
1397,9,95.53598761558533,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_217.tif,SeaLake,25301
1398,7,13.7610524892807,3,False,True,True,data/EuroSAT_MS/Residential/Residential_2553.tif,Residential,20227
1399,4,24.650683999061584,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1483.tif,Industrial,12038
1400,4,62.427473068237305,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1653.tif,Industrial,12227
1401,4,55.73238134384155,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2486.tif,Industrial,13152
1402,9,95.44283151626587,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_934.tif,SeaLake,26928
1403,9,95.77398896217346,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_423.tif,SeaLake,26361
1404,8,49.38366115093231,1,True,True,True,data/EuroSAT_MS/River/River_400.tif,River,23336
1405,1,40.97287356853485,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2172.tif,Forest,4304
1406,7,31.578004360198975,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2566.tif,Residential,20241
1407,3,30.06240725517273,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1095.tif,Highway,9107
1408,2,20.707084238529205,4,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_709.tif,HerbaceousVegetation,8678
1409,0,48.73892068862915,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_838.tif,AnnualCrop,2821
1410,4,56.42375946044922,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_650.tif,Industrial,13613
1411,6,18.304915726184845,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1314.tif,PermanentCrop,16351
1412,5,26.083403825759888,2,False,True,True,data/EuroSAT_MS/Pasture/Pasture_732.tif,Pasture,15704
1413,2,34.10976529121399,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1814.tif,HerbaceousVegetation,6906
1414,7,30.37620186805725,1,True,True,True,data/EuroSAT_MS/Residential/Residential_494.tif,Residential,20939
1415,2,64.66942429542542,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2199.tif,HerbaceousVegetation,7333
1416,2,22.325444221496582,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2633.tif,HerbaceousVegetation,7816
1417,8,42.206451296806335,1,True,True,True,data/EuroSAT_MS/River/River_486.tif,River,23430
1418,8,24.53530877828598,1,True,True,True,data/EuroSAT_MS/River/River_2438.tif,River,23099
1419,4,49.97602701187134,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1574.tif,Industrial,12139
1420,3,24.371923506259918,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1052.tif,Highway,9060
1421,9,84.0759813785553,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1544.tif,SeaLake,24606
1422,0,23.047660291194916,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1888.tif,AnnualCrop,987
1423,0,73.01046252250671,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1960.tif,AnnualCrop,1068
1424,2,38.34012746810913,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1142.tif,HerbaceousVegetation,6160
1425,2,38.78476023674011,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_204.tif,HerbaceousVegetation,7157
1426,3,31.072387099266052,2,False,True,True,data/EuroSAT_MS/Highway/Highway_2030.tif,Highway,10147
1427,8,26.434636116027832,2,False,True,True,data/EuroSAT_MS/River/River_1548.tif,River,22110
1428,9,95.42487859725952,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_162.tif,SeaLake,24690
1429,6,20.546400547027588,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1220.tif,PermanentCrop,16247
1430,9,95.85452079772949,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1890.tif,SeaLake,24990
1431,9,95.99516987800598,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_285.tif,SeaLake,26056
1432,2,54.54050302505493,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_227.tif,HerbaceousVegetation,7412
1433,1,48.59825670719147,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1922.tif,Forest,4026
1434,6,19.940051436424255,5,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1083.tif,PermanentCrop,16094
1435,2,60.05373001098633,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_329.tif,HerbaceousVegetation,8256
1436,2,33.94639194011688,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_88.tif,HerbaceousVegetation,8867
1437,1,83.6840808391571,1,True,True,True,data/EuroSAT_MS/Forest/Forest_926.tif,Forest,5919
1438,8,56.568360328674316,1,True,True,True,data/EuroSAT_MS/River/River_43.tif,River,23368
1439,1,48.42042624950409,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1936.tif,Forest,4041
1440,1,59.87995266914368,1,True,True,True,data/EuroSAT_MS/Forest/Forest_777.tif,Forest,5753
1441,1,49.09104406833649,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1730.tif,Forest,3813
1442,4,63.90119194984436,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_135.tif,Industrial,11890
1443,0,53.72243523597717,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2554.tif,AnnualCrop,1728
1444,9,95.59595584869385,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1677.tif,SeaLake,24753
1445,2,55.667442083358765,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1722.tif,HerbaceousVegetation,6804
1446,4,46.41178846359253,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_30.tif,Industrial,13224
1447,8,47.98521101474762,1,True,True,True,data/EuroSAT_MS/River/River_774.tif,River,23750
1448,9,7.044927775859833,8,False,False,True,data/EuroSAT_MS/SeaLake/SeaLake_2995.tif,SeaLake,26217
1449,2,54.13098931312561,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2699.tif,HerbaceousVegetation,7888
1450,3,27.626410126686096,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1442.tif,Highway,9493
1451,0,43.869832158088684,2,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1236.tif,AnnualCrop,264
1452,4,75.10049939155579,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_555.tif,Industrial,13507
1453,3,18.878015875816345,2,False,True,True,data/EuroSAT_MS/Highway/Highway_1614.tif,Highway,9684
1454,7,59.128570556640625,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2361.tif,Residential,20014
1455,7,30.8178573846817,1,True,True,True,data/EuroSAT_MS/Residential/Residential_901.tif,Residential,21392
1456,8,56.48864507675171,1,True,True,True,data/EuroSAT_MS/River/River_41.tif,River,23346
1457,2,41.63624048233032,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2735.tif,HerbaceousVegetation,7929
1458,6,43.226778507232666,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1480.tif,PermanentCrop,16535
1459,5,52.30773091316223,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1208.tif,Pasture,14233
1460,7,40.18232822418213,1,True,True,True,data/EuroSAT_MS/Residential/Residential_277.tif,Residential,20467
1461,7,51.72010064125061,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2994.tif,Residential,20716
1462,0,15.30030071735382,3,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_192.tif,AnnualCrop,1023
1463,2,30.575570464134216,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1936.tif,HerbaceousVegetation,7041
1464,1,46.18058800697327,1,True,True,True,data/EuroSAT_MS/Forest/Forest_536.tif,Forest,5486
1465,0,64.2656147480011,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1445.tif,AnnualCrop,496
1466,5,46.11486196517944,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1873.tif,Pasture,14971
1467,1,79.2356014251709,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1796.tif,Forest,3885
1468,3,16.090595722198486,1,True,True,True,data/EuroSAT_MS/Highway/Highway_56.tif,Highway,11012
1469,2,56.819701194763184,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_923.tif,HerbaceousVegetation,8916
1470,9,95.5934226512909,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1616.tif,SeaLake,24686
1471,8,39.088284969329834,1,True,True,True,data/EuroSAT_MS/River/River_1227.tif,River,21754
1472,0,65.94680547714233,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_363.tif,AnnualCrop,2294
1473,5,7.76359960436821,8,False,False,True,data/EuroSAT_MS/Pasture/Pasture_1015.tif,Pasture,14019
1474,3,14.797809720039368,1,True,True,True,data/EuroSAT_MS/Highway/Highway_433.tif,Highway,10872
1475,7,56.47348165512085,1,True,True,True,data/EuroSAT_MS/Residential/Residential_91.tif,Residential,21401
1476,2,31.204703450202942,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2197.tif,HerbaceousVegetation,7331
1477,1,74.39289689064026,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2237.tif,Forest,4376
1478,5,28.185749053955078,3,False,True,True,data/EuroSAT_MS/Pasture/Pasture_1116.tif,Pasture,14131
1479,7,30.423304438591003,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2366.tif,Residential,20019
1480,3,14.344799518585205,1,True,True,True,data/EuroSAT_MS/Highway/Highway_977.tif,Highway,11475
1481,4,51.26268267631531,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1970.tif,Industrial,12579
1482,3,18.11518669128418,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1371.tif,Highway,9414
1483,0,10.713636875152588,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_474.tif,AnnualCrop,2417
1484,4,24.984338879585266,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1163.tif,Industrial,11683
1485,5,37.06587851047516,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1013.tif,Pasture,14017
1486,3,13.32377940416336,1,True,True,True,data/EuroSAT_MS/Highway/Highway_915.tif,Highway,11407
1487,6,36.04499399662018,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_505.tif,PermanentCrop,17952
1488,6,23.52197766304016,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1807.tif,PermanentCrop,16898
1489,1,55.32437562942505,1,True,True,True,data/EuroSAT_MS/Forest/Forest_154.tif,Forest,3601
1490,5,30.65969944000244,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1300.tif,Pasture,14336
1491,4,80.70940375328064,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2284.tif,Industrial,12928
1492,7,38.06636333465576,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1954.tif,Residential,19561
1493,5,29.805263876914978,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1484.tif,Pasture,14539
1494,7,70.46942710876465,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2416.tif,Residential,20075
1495,1,53.03073525428772,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2423.tif,Forest,4583
1496,7,65.20121097564697,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1613.tif,Residential,19183
1497,3,8.566706627607346,48,False,False,False,data/EuroSAT_MS/Highway/Highway_235.tif,Highway,10501
1498,5,18.869756162166595,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1549.tif,Pasture,14611
1499,9,95.46080231666565,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2190.tif,SeaLake,25324
1500,5,15.348154306411743,4,False,True,True,data/EuroSAT_MS/Pasture/Pasture_715.tif,Pasture,15685
1501,9,40.46453535556793,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1911.tif,SeaLake,25014
1502,0,80.16979694366455,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2756.tif,AnnualCrop,1952
1503,5,32.60183036327362,2,False,True,True,data/EuroSAT_MS/Pasture/Pasture_1898.tif,Pasture,14998
1504,2,57.89797902107239,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1737.tif,HerbaceousVegetation,6820
1505,6,40.37705063819885,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_445.tif,PermanentCrop,17885
1506,0,70.03023624420166,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1740.tif,AnnualCrop,824
1507,2,26.018956303596497,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1074.tif,HerbaceousVegetation,6084
1508,1,36.581823229789734,3,False,True,True,data/EuroSAT_MS/Forest/Forest_165.tif,Forest,3723
1509,4,78.82925868034363,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_988.tif,Industrial,13987
1510,1,73.1003999710083,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2355.tif,Forest,4507
1511,2,36.9155079126358,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2571.tif,HerbaceousVegetation,7747
1512,1,75.1272201538086,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2782.tif,Forest,4981
1513,6,20.487602055072784,3,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1551.tif,PermanentCrop,16614
1514,6,26.203975081443787,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1528.tif,PermanentCrop,16588
1515,7,49.153462052345276,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2086.tif,Residential,19708
1516,8,57.4263870716095,1,True,True,True,data/EuroSAT_MS/River/River_141.tif,River,21957
1517,8,54.43571209907532,1,True,True,True,data/EuroSAT_MS/River/River_2229.tif,River,22867
1518,7,35.52981615066528,1,True,True,True,data/EuroSAT_MS/Residential/Residential_745.tif,Residential,21218
1519,3,25.901487469673157,1,True,True,True,data/EuroSAT_MS/Highway/Highway_166.tif,Highway,9734
1520,2,62.371182441711426,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_238.tif,HerbaceousVegetation,7534
1521,3,22.714172303676605,2,False,True,True,data/EuroSAT_MS/Highway/Highway_467.tif,Highway,10909
1522,3,16.00647270679474,2,False,True,True,data/EuroSAT_MS/Highway/Highway_459.tif,Highway,10900
1523,4,5.945555865764618,11,False,False,False,data/EuroSAT_MS/Industrial/Industrial_1471.tif,Industrial,12025
1524,8,45.08762061595917,1,True,True,True,data/EuroSAT_MS/River/River_1674.tif,River,22250
1525,4,54.318779706954956,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_535.tif,Industrial,13485
1526,7,37.31811046600342,2,False,True,True,data/EuroSAT_MS/Residential/Residential_2933.tif,Residential,20649
1527,8,23.14942330121994,1,True,True,True,data/EuroSAT_MS/River/River_783.tif,River,23760
1528,4,18.39301437139511,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_478.tif,Industrial,13421
1529,6,25.764161348342896,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1839.tif,PermanentCrop,16933
1530,5,39.65599834918976,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1536.tif,Pasture,14597
1531,4,74.77888464927673,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1020.tif,Industrial,11525
1532,0,13.39302808046341,3,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1701.tif,AnnualCrop,781
1533,0,66.26179814338684,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_229.tif,AnnualCrop,1434
