query_index,num_active_labels,num_relevant_gallery,AP_percent,first_hit_rank,hit@1,hit@5,hit@10,patch_name,label_names
320,2,5089,49.94593858718872,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_62_77,Arable land|Complex cultivation patterns
321,1,3907,51.79433822631836,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_64_15,Arable land
322,1,3907,48.679327964782715,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_64_18,Arable land
323,1,2888,28.223055601119995,8,False,False,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_64_74,"Land principally occupied by agriculture, with significant areas of natural vegetation"
324,2,5089,62.54643797874451,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_65_21,Arable land|Complex cultivation patterns
325,1,3907,53.2661497592926,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_67_18,Arable land
326,1,2888,28.932732343673706,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_67_71,"Land principally occupied by agriculture, with significant areas of natural vegetation"
327,2,5089,62.69834637641907,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_68_15,Arable land|Complex cultivation patterns
328,2,4194,44.68413293361664,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_68_76,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
329,1,2429,21.714316308498383,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_69_45,Pastures
330,1,5176,61.2514853477478,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_31,Transitional woodland/shrub
331,2,6894,74.26461577415466,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_32,Pastures|Transitional woodland/shrub
332,2,6894,61.38278841972351,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_33,Pastures|Transitional woodland/shrub
333,3,8246,82.95727372169495,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_36,Arable land|Coniferous forest|Transitional woodland/shrub
334,2,7044,84.09520387649536,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_54,Broad-leaved forest|Transitional woodland/shrub
335,2,7044,85.13683676719666,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_59,Broad-leaved forest|Transitional woodland/shrub
336,2,4194,41.52136147022247,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_69,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
337,2,4194,42.02972650527954,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_70_70,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
338,2,7597,81.08437061309814,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_71_38,Arable land|Transitional woodland/shrub
339,2,7360,81.52104020118713,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_71_50,Broad-leaved forest|Pastures
340,3,7641,85.39952039718628,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_71_54,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
341,2,4194,41.7364627122879,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_71_70,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
342,1,725,12.916094064712524,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_71_75,Urban fabric
343,1,2429,29.9810528755188,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_72_28,Pastures
344,1,5176,52.82827615737915,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_72_30,Transitional woodland/shrub
345,2,7044,85.96382141113281,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_72_50,Broad-leaved forest|Transitional woodland/shrub
346,2,7044,82.89037346839905,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_72_68,Broad-leaved forest|Transitional woodland/shrub
347,1,2888,28.435388207435608,4,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_72_71,"Land principally occupied by agriculture, with significant areas of natural vegetation"
348,2,6028,63.88569474220276,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_73_26,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation"
349,2,6894,75.04055500030518,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_73_40,Pastures|Transitional woodland/shrub
350,1,5176,67.35580563545227,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_73_57,Transitional woodland/shrub
351,1,2888,28.32885980606079,5,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_73_72,"Land principally occupied by agriculture, with significant areas of natural vegetation"
352,1,3907,53.20371389389038,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_74_26,Arable land
353,2,7044,85.9110176563263,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_74_65,Broad-leaved forest|Transitional woodland/shrub
354,1,2888,28.122994303703308,7,False,False,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_74_70,"Land principally occupied by agriculture, with significant areas of natural vegetation"
355,1,3907,55.44583797454834,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_75_16,Arable land
356,1,5176,47.90535867214203,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_75_20,Transitional woodland/shrub
357,1,3907,55.1440954208374,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_75_22,Arable land
358,3,8075,78.00207138061523,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_75_50,Arable land|Broad-leaved forest|Complex cultivation patterns
359,2,7597,78.19130420684814,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_76_43,Arable land|Transitional woodland/shrub
360,4,9139,93.49108934402466,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_76_47,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
361,2,7044,85.65778732299805,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_76_59,Broad-leaved forest|Transitional woodland/shrub
362,2,4194,42.19687581062317,5,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_76_77,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
363,2,6028,66.89643263816833,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_77_15,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation"
364,2,4201,48.52429926395416,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_77_22,Arable land|Urban fabric
365,2,6028,66.47776961326599,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_77_27,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation"
366,4,8152,84.51783657073975,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_77_49,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
367,5,8983,89.66620564460754,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_13_21,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Pastures|Transitional woodland/shrub"
368,2,4201,60.821449756622314,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_13_48,Arable land|Urban fabric
369,3,5227,55.136287212371826,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_13_49,Arable land|Complex cultivation patterns|Urban fabric
370,3,7641,86.83633208274841,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_13_57,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
371,5,9046,92.46423244476318,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_13_66,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Urban fabric"
372,3,7641,83.65893363952637,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_14_17,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
373,3,6568,70.33971548080444,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_14_18,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas"
374,2,6510,71.57151699066162,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_14_32,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
375,3,7659,90.45817255973816,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_14_62,Broad-leaved forest|Mixed forest|Transitional woodland/shrub
376,5,8413,89.64271545410156,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_14_66,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Pastures|Urban fabric"
377,4,8228,87.15789914131165,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_14_71,Arable land|Complex cultivation patterns|Transitional woodland/shrub|Urban fabric
378,3,6181,72.41813540458679,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_14_76,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
379,3,7186,77.00343728065491,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_14,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
380,4,9125,95.99714279174805,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_15,Broad-leaved forest|Complex cultivation patterns|Pastures|Transitional woodland/shrub
381,3,8529,80.48421740531921,2,False,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_21,Broad-leaved forest|Pastures|Transitional woodland/shrub
382,2,7044,72.9429841041565,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_24,Broad-leaved forest|Transitional woodland/shrub
383,3,5227,64.14318084716797,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_40,Arable land|Complex cultivation patterns|Urban fabric
384,2,4201,53.100693225860596,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_43,Arable land|Urban fabric
385,2,6505,69.76010203361511,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_54,Broad-leaved forest|Complex cultivation patterns
386,5,9157,93.77995729446411,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_15_75,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub"
387,3,7186,77.657550573349,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_16_13,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
388,2,4201,56.842511892318726,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_16_45,Arable land|Urban fabric
389,2,6510,71.50411009788513,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_17_23,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
390,1,5508,58.759015798568726,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_17_24,Broad-leaved forest
391,3,7864,81.27588033676147,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_17_45,Arable land|Broad-leaved forest|Urban fabric
392,3,8346,84.23612713813782,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_17_51,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
393,2,7044,77.47232913970947,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_17_66,Broad-leaved forest|Transitional woodland/shrub
394,5,8128,90.57229161262512,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_17_70,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub"
395,3,7186,76.67509913444519,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_18_13,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
396,4,8833,83.17378759384155,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_18_20,Broad-leaved forest|Pastures|Transitional woodland/shrub|Urban fabric
397,2,6505,70.71925401687622,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_18_30,Broad-leaved forest|Complex cultivation patterns
398,2,6505,71.84334397315979,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_18_65,Broad-leaved forest|Complex cultivation patterns
399,3,7186,79.45084571838379,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_19_14,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
400,2,6505,73.74749779701233,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_19_67,Broad-leaved forest|Complex cultivation patterns
401,4,8735,92.42581129074097,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_20_18,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
402,4,8957,86.79696321487427,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_20_37,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland/shrub"
403,2,6510,73.70268702507019,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_20_51,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
404,4,7674,87.09304928779602,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_20_65,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub"
405,2,6510,75.78758597373962,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_20_72,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
406,2,6510,72.10028171539307,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_20_73,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
407,3,7186,76.09379291534424,2,False,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_14,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
408,3,7186,85.73264479637146,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_15,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
409,4,8152,87.67659068107605,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_17,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
410,5,9377,95.67810893058777,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_25,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland/shrub"
411,3,7641,84.75785851478577,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_28,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
412,2,6510,67.6625907421112,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_41,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
413,2,6510,71.88389301300049,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_56,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
414,2,6510,70.7788348197937,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_70,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
415,2,6510,74.22821521759033,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_21_72,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
416,4,7674,85.71699857711792,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_22_32,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub"
417,1,5508,62.759679555892944,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_22_41,Broad-leaved forest
418,2,6510,69.00310516357422,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_22_56,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
419,4,8568,88.46221566200256,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_23_13,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
420,3,7641,89.9052381515503,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_23_75,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
421,4,8735,91.64978861808777,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_24_15,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
422,4,8152,89.75763320922852,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_24_18,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
423,4,9003,87.93750405311584,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_25_14,Arable land|Broad-leaved forest|Complex cultivation patterns|Transitional woodland/shrub
424,4,8152,90.37048816680908,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_25_15,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
425,3,7641,88.48302960395813,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_25_71,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
426,3,7641,88.18259239196777,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_26_17,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
427,2,7044,77.7506947517395,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_26_75,Broad-leaved forest|Transitional woodland/shrub
428,4,8152,88.53689432144165,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_26_77,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
429,4,7227,85.96217036247253,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_28_71,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas"
430,3,7186,76.6103208065033,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_29_13,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
431,3,7641,83.14371705055237,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_29_18,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
432,2,6510,82.1517825126648,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_30_73,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
433,2,6510,79.59828972816467,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_31_14,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
434,3,7334,82.40042328834534,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_31_74,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
435,4,8294,89.03303146362305,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_31_76,Broad-leaved forest|Complex cultivation patterns|Mixed forest|Transitional woodland/shrub
436,4,8152,86.01425886154175,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_32_22,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
437,3,6547,79.55754399299622,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_32_70,"Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub"
438,3,7641,87.53879070281982,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_32_72,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
439,6,9284,95.07859349250793,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_32_77,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub"
440,4,9139,90.70979356765747,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_35_76,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
441,1,5508,67.82092452049255,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_36_15,Broad-leaved forest
442,4,9003,93.453049659729,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_36_76,Arable land|Broad-leaved forest|Complex cultivation patterns|Transitional woodland/shrub
443,3,7641,84.79443788528442,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_37_69,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
444,4,8152,91.38970375061035,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_39_13,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
445,2,6510,70.343679189682,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_39_18,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
446,3,7186,76.91949009895325,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_40_13,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
447,3,7641,87.34413981437683,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_40_20,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
448,2,6510,69.35554146766663,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_41_17,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
449,3,7641,86.40702366828918,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_41_21,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
450,3,5227,63.60599398612976,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_41_74,Arable land|Complex cultivation patterns|Urban fabric
451,4,8152,84.67011451721191,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_42_14,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
452,2,7044,82.3179841041565,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_42_15,Broad-leaved forest|Transitional woodland/shrub
453,1,5508,63.30477595329285,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_43_15,Broad-leaved forest
454,4,8294,93.07954907417297,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_44_21,Broad-leaved forest|Complex cultivation patterns|Mixed forest|Transitional woodland/shrub
455,6,9312,93.93006563186646,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_45_69,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub|Urban fabric"
456,6,8793,94.56276893615723,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_46_18,"Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland/shrub"
457,5,8783,92.86938309669495,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_47_14,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub|Urban fabric"
458,5,8927,87.73581385612488,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_47_73,Arable land|Broad-leaved forest|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub|Urban fabric
459,5,9271,94.7284996509552,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_48_22,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
460,6,9582,97.34780192375183,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_48_71,"Arable land|Broad-leaved forest|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub"
461,3,7186,76.30845904350281,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_49_17,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
462,2,6028,72.31837511062622,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_49_19,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation"
463,2,6028,69.38393712043762,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_49_20,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation"
464,3,7086,85.56087613105774,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_49_70,Broad-leaved forest|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub
465,3,6606,71.97038531303406,1,True,True,True,S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_50_19,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
