query_index,query_label,AP_percent,first_hit_rank,hit@1,hit@5,hit@10,path,label_name
1388,3,10.719048231840134,4,False,True,True,data/EuroSAT_MS/Highway/Highway_1499.tif,Highway
1389,2,46.95878028869629,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1607.tif,HerbaceousVegetation
1390,4,24.078737199306488,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_646.tif,Industrial
1391,1,82.4894905090332,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1020.tif,Forest
1392,9,89.49329853057861,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2317.tif,SeaLake
1393,0,19.081327319145203,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_649.tif,AnnualCrop
1394,7,64.86174464225769,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2700.tif,Residential
1395,2,57.416313886642456,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2124.tif,HerbaceousVegetation
1396,9,92.12549924850464,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2559.tif,SeaLake
1397,9,92.21696257591248,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_217.tif,SeaLake
1398,7,53.070151805877686,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2553.tif,Residential
1399,4,14.13750946521759,2,False,True,True,data/EuroSAT_MS/Industrial/Industrial_1483.tif,Industrial
1400,4,18.59462410211563,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1653.tif,Industrial
1401,4,34.11615490913391,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2486.tif,Industrial
1402,9,91.71220660209656,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_934.tif,SeaLake
1403,9,76.08206868171692,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_423.tif,SeaLake
1404,8,51.50768756866455,1,True,True,True,data/EuroSAT_MS/River/River_400.tif,River
1405,1,25.311481952667236,5,False,True,True,data/EuroSAT_MS/Forest/Forest_2172.tif,Forest
1406,7,53.57206463813782,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2566.tif,Residential
1407,3,31.062713265419006,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1095.tif,Highway
1408,2,32.89957940578461,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_709.tif,HerbaceousVegetation
1409,0,46.02958559989929,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_838.tif,AnnualCrop
1410,4,42.145922780036926,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_650.tif,Industrial
1411,6,24.496354162693024,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1314.tif,PermanentCrop
1412,5,42.65162646770477,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_732.tif,Pasture
1413,2,23.167401552200317,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1814.tif,HerbaceousVegetation
1414,7,75.36166906356812,1,True,True,True,data/EuroSAT_MS/Residential/Residential_494.tif,Residential
1415,2,56.78900480270386,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2199.tif,HerbaceousVegetation
1416,2,22.74024933576584,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2633.tif,HerbaceousVegetation
1417,8,37.34139800071716,1,True,True,True,data/EuroSAT_MS/River/River_486.tif,River
1418,8,39.0768438577652,1,True,True,True,data/EuroSAT_MS/River/River_2438.tif,River
1419,4,55.42519688606262,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1574.tif,Industrial
1420,3,32.617348432540894,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1052.tif,Highway
1421,9,61.178672313690186,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1544.tif,SeaLake
1422,0,18.945223093032837,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1888.tif,AnnualCrop
1423,0,46.60170376300812,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1960.tif,AnnualCrop
1424,2,46.808528900146484,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1142.tif,HerbaceousVegetation
1425,2,44.55059766769409,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_204.tif,HerbaceousVegetation
1426,3,21.12766057252884,3,False,True,True,data/EuroSAT_MS/Highway/Highway_2030.tif,Highway
1427,8,52.55430340766907,1,True,True,True,data/EuroSAT_MS/River/River_1548.tif,River
1428,9,92.96523928642273,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_162.tif,SeaLake
1429,6,26.600760221481323,3,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1220.tif,PermanentCrop
1430,9,94.8196291923523,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1890.tif,SeaLake
1431,9,82.49063491821289,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_285.tif,SeaLake
1432,2,54.912930727005005,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_227.tif,HerbaceousVegetation
1433,1,92.98065304756165,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1922.tif,Forest
1434,6,39.42825198173523,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1083.tif,PermanentCrop
1435,2,52.810269594192505,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_329.tif,HerbaceousVegetation
1436,2,23.978254199028015,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_88.tif,HerbaceousVegetation
1437,1,93.5304582118988,1,True,True,True,data/EuroSAT_MS/Forest/Forest_926.tif,Forest
1438,8,47.6982057094574,1,True,True,True,data/EuroSAT_MS/River/River_43.tif,River
1439,1,43.139466643333435,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1936.tif,Forest
1440,1,69.25631165504456,1,True,True,True,data/EuroSAT_MS/Forest/Forest_777.tif,Forest
1441,1,70.09626030921936,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1730.tif,Forest
1442,4,30.635488033294678,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_135.tif,Industrial
1443,0,49.18164014816284,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2554.tif,AnnualCrop
1444,9,88.17495703697205,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1677.tif,SeaLake
1445,2,58.81415009498596,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1722.tif,HerbaceousVegetation
1446,4,14.79422152042389,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_30.tif,Industrial
1447,8,47.61015772819519,1,True,True,True,data/EuroSAT_MS/River/River_774.tif,River
1448,9,7.493749260902405,3,False,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2995.tif,SeaLake
1449,2,28.372332453727722,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2699.tif,HerbaceousVegetation
1450,3,18.90302747488022,12,False,False,False,data/EuroSAT_MS/Highway/Highway_1442.tif,Highway
1451,0,50.75001120567322,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1236.tif,AnnualCrop
1452,4,31.72869086265564,2,False,True,True,data/EuroSAT_MS/Industrial/Industrial_555.tif,Industrial
1453,3,22.105534374713898,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1614.tif,Highway
1454,7,58.00431966781616,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2361.tif,Residential
1455,7,72.99122214317322,1,True,True,True,data/EuroSAT_MS/Residential/Residential_901.tif,Residential
1456,8,26.312702894210815,1,True,True,True,data/EuroSAT_MS/River/River_41.tif,River
1457,2,69.36996579170227,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2735.tif,HerbaceousVegetation
1458,6,29.055118560791016,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1480.tif,PermanentCrop
1459,5,25.548121333122253,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1208.tif,Pasture
1460,7,22.423766553401947,1,True,True,True,data/EuroSAT_MS/Residential/Residential_277.tif,Residential
1461,7,61.85869574546814,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2994.tif,Residential
1462,0,11.755681037902832,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_192.tif,AnnualCrop
1463,2,14.395509660243988,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1936.tif,HerbaceousVegetation
1464,1,57.26619362831116,1,True,True,True,data/EuroSAT_MS/Forest/Forest_536.tif,Forest
1465,0,59.39815044403076,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1445.tif,AnnualCrop
1466,5,61.89422011375427,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1873.tif,Pasture
1467,1,87.54053711891174,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1796.tif,Forest
1468,3,33.92452895641327,1,True,True,True,data/EuroSAT_MS/Highway/Highway_56.tif,Highway
1469,2,64.78859782218933,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_923.tif,HerbaceousVegetation
1470,9,85.36664843559265,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1616.tif,SeaLake
1471,8,37.53575384616852,1,True,True,True,data/EuroSAT_MS/River/River_1227.tif,River
1472,0,54.29370403289795,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_363.tif,AnnualCrop
1473,5,16.511009633541107,7,False,False,True,data/EuroSAT_MS/Pasture/Pasture_1015.tif,Pasture
1474,3,29.67882752418518,1,True,True,True,data/EuroSAT_MS/Highway/Highway_433.tif,Highway
1475,7,68.1926429271698,1,True,True,True,data/EuroSAT_MS/Residential/Residential_91.tif,Residential
1476,2,55.437880754470825,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2197.tif,HerbaceousVegetation
1477,1,62.1534526348114,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2237.tif,Forest
1478,5,35.414695739746094,2,False,True,True,data/EuroSAT_MS/Pasture/Pasture_1116.tif,Pasture
1479,7,68.38231086730957,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2366.tif,Residential
1480,3,21.900250017642975,1,True,True,True,data/EuroSAT_MS/Highway/Highway_977.tif,Highway
1481,4,18.55991631746292,2,False,True,True,data/EuroSAT_MS/Industrial/Industrial_1970.tif,Industrial
1482,3,23.955824971199036,2,False,True,True,data/EuroSAT_MS/Highway/Highway_1371.tif,Highway
1483,0,11.399175971746445,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_474.tif,AnnualCrop
1484,4,24.119067192077637,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1163.tif,Industrial
1485,5,37.71142661571503,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1013.tif,Pasture
1486,3,14.947210252285004,4,False,True,True,data/EuroSAT_MS/Highway/Highway_915.tif,Highway
1487,6,36.29311919212341,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_505.tif,PermanentCrop
1488,6,35.52914261817932,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1807.tif,PermanentCrop
1489,1,74.1527795791626,1,True,True,True,data/EuroSAT_MS/Forest/Forest_154.tif,Forest
1490,5,57.14033246040344,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1300.tif,Pasture
1491,4,47.193530201911926,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2284.tif,Industrial
1492,7,23.559606075286865,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1954.tif,Residential
1493,5,24.260731041431427,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1484.tif,Pasture
1494,7,72.74770736694336,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2416.tif,Residential
1495,1,83.32929611206055,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2423.tif,Forest
1496,7,58.07000994682312,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1613.tif,Residential
1497,3,22.26031869649887,1,True,True,True,data/EuroSAT_MS/Highway/Highway_235.tif,Highway
1498,5,31.926795840263367,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1549.tif,Pasture
1499,9,90.98989963531494,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2190.tif,SeaLake
1500,5,49.22191500663757,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_715.tif,Pasture
1501,9,72.20109105110168,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1911.tif,SeaLake
1502,0,54.50713038444519,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2756.tif,AnnualCrop
1503,5,62.847232818603516,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1898.tif,Pasture
1504,2,58.6124062538147,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1737.tif,HerbaceousVegetation
1505,6,27.956664562225342,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_445.tif,PermanentCrop
1506,0,48.7135112285614,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1740.tif,AnnualCrop
1507,2,74.04666543006897,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1074.tif,HerbaceousVegetation
1508,1,87.3038649559021,1,True,True,True,data/EuroSAT_MS/Forest/Forest_165.tif,Forest
1509,4,35.0887268781662,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_988.tif,Industrial
1510,1,92.46931672096252,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2355.tif,Forest
1511,2,62.18869090080261,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2571.tif,HerbaceousVegetation
1512,1,83.21426510810852,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2782.tif,Forest
1513,6,32.801130414009094,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1551.tif,PermanentCrop
1514,6,30.883696675300598,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1528.tif,PermanentCrop
1515,7,43.52733492851257,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2086.tif,Residential
1516,8,25.06227195262909,2,False,True,True,data/EuroSAT_MS/River/River_141.tif,River
1517,8,40.43701887130737,1,True,True,True,data/EuroSAT_MS/River/River_2229.tif,River
1518,7,58.65551829338074,1,True,True,True,data/EuroSAT_MS/Residential/Residential_745.tif,Residential
1519,3,17.736291885375977,6,False,False,True,data/EuroSAT_MS/Highway/Highway_166.tif,Highway
1520,2,61.51653528213501,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_238.tif,HerbaceousVegetation
1521,3,25.7211834192276,4,False,True,True,data/EuroSAT_MS/Highway/Highway_467.tif,Highway
1522,3,19.445939362049103,2,False,True,True,data/EuroSAT_MS/Highway/Highway_459.tif,Highway
1523,4,19.328562915325165,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1471.tif,Industrial
1524,8,18.486522138118744,1,True,True,True,data/EuroSAT_MS/River/River_1674.tif,River
1525,4,47.24845588207245,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_535.tif,Industrial
1526,7,57.8973114490509,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2933.tif,Residential
1527,8,23.72596114873886,4,False,True,True,data/EuroSAT_MS/River/River_783.tif,River
1528,4,33.32810699939728,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_478.tif,Industrial
1529,6,35.673537850379944,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1839.tif,PermanentCrop
1530,5,37.76217699050903,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1536.tif,Pasture
1531,4,30.138546228408813,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1020.tif,Industrial
1532,0,20.872505009174347,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1701.tif,AnnualCrop
1533,0,54.014772176742554,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_229.tif,AnnualCrop
1534,2,68.92178058624268,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_119.tif,HerbaceousVegetation
1535,4,61.52750253677368,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_642.tif,Industrial
1536,0,33.82611572742462,4,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1636.tif,AnnualCrop
1537,6,23.675353825092316,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1997.tif,PermanentCrop
1538,8,29.712769389152527,1,True,True,True,data/EuroSAT_MS/River/River_2024.tif,River
1539,5,37.38657832145691,3,False,True,True,data/EuroSAT_MS/Pasture/Pasture_1613.tif,Pasture
1540,6,52.62037515640259,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1195.tif,PermanentCrop
1541,0,12.357047945261002,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2146.tif,AnnualCrop
1542,7,45.27351260185242,1,True,True,True,data/EuroSAT_MS/Residential/Residential_425.tif,Residential
1543,1,64.2173707485199,1,True,True,True,data/EuroSAT_MS/Forest/Forest_785.tif,Forest
1544,6,28.67904007434845,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1450.tif,PermanentCrop
1545,7,64.7420883178711,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1562.tif,Residential
1546,1,87.42877244949341,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1674.tif,Forest
1547,3,20.535381138324738,1,True,True,True,data/EuroSAT_MS/Highway/Highway_2125.tif,Highway
1548,1,89.71216082572937,1,True,True,True,data/EuroSAT_MS/Forest/Forest_765.tif,Forest
1549,4,29.50735092163086,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_470.tif,Industrial
1550,1,68.04624795913696,2,False,True,True,data/EuroSAT_MS/Forest/Forest_2272.tif,Forest
1551,7,32.85275995731354,1,True,True,True,data/EuroSAT_MS/Residential/Residential_774.tif,Residential
1552,9,93.6693549156189,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1655.tif,SeaLake
1553,2,60.35579442977905,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2607.tif,HerbaceousVegetation
1554,6,13.936629891395569,7,False,False,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_734.tif,PermanentCrop
1555,4,22.396741807460785,2,False,True,True,data/EuroSAT_MS/Industrial/Industrial_2347.tif,Industrial
1556,3,20.162871479988098,1,True,True,True,data/EuroSAT_MS/Highway/Highway_493.tif,Highway
1557,1,92.37900972366333,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1938.tif,Forest
1558,2,48.139673471450806,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2613.tif,HerbaceousVegetation
1559,5,49.74662363529205,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1489.tif,Pasture
1560,9,93.1093156337738,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2631.tif,SeaLake
1561,8,44.322896003723145,1,True,True,True,data/EuroSAT_MS/River/River_927.tif,River
1562,6,27.787232398986816,3,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1093.tif,PermanentCrop
1563,0,53.68649363517761,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2706.tif,AnnualCrop
1564,6,20.89669555425644,10,False,False,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1490.tif,PermanentCrop
1565,2,37.23292648792267,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1984.tif,HerbaceousVegetation
1566,2,31.794995069503784,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2542.tif,HerbaceousVegetation
1567,6,11.664184927940369,30,False,False,False,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1760.tif,PermanentCrop
1568,0,58.891940116882324,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2753.tif,AnnualCrop
1569,8,57.36667513847351,1,True,True,True,data/EuroSAT_MS/River/River_1361.tif,River
1570,9,87.79155611991882,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1705.tif,SeaLake
1571,1,78.29806208610535,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2226.tif,Forest
1572,3,26.065966486930847,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1597.tif,Highway
1573,4,31.27945065498352,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_499.tif,Industrial
1574,3,18.66292655467987,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1873.tif,Highway
1575,1,91.49050116539001,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1122.tif,Forest
1576,2,64.58346843719482,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2262.tif,HerbaceousVegetation
1577,8,28.854423761367798,1,True,True,True,data/EuroSAT_MS/River/River_265.tif,River
1578,3,10.665442049503326,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1670.tif,Highway
1579,6,22.559157013893127,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_511.tif,PermanentCrop
1580,4,31.281092762947083,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1441.tif,Industrial
1581,1,81.96802735328674,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2557.tif,Forest
1582,4,46.351730823516846,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2451.tif,Industrial
1583,0,18.252380192279816,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_346.tif,AnnualCrop
1584,7,41.708025336265564,1,True,True,True,data/EuroSAT_MS/Residential/Residential_750.tif,Residential
1585,9,29.654785990715027,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1549.tif,SeaLake
1586,8,33.50409269332886,1,True,True,True,data/EuroSAT_MS/River/River_2139.tif,River
1587,2,65.09706377983093,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1949.tif,HerbaceousVegetation
1588,4,16.49383455514908,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2169.tif,Industrial
1589,9,88.6095404624939,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1447.tif,SeaLake
1590,2,29.032251238822937,3,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2827.tif,HerbaceousVegetation
1591,4,48.39707612991333,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2017.tif,Industrial
1592,2,51.20501518249512,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2818.tif,HerbaceousVegetation
1593,7,34.9825918674469,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2316.tif,Residential
1594,8,52.23516821861267,1,True,True,True,data/EuroSAT_MS/River/River_1395.tif,River
1595,1,83.78546833992004,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1224.tif,Forest
1596,3,25.886955857276917,1,True,True,True,data/EuroSAT_MS/Highway/Highway_2327.tif,Highway
1597,8,54.16828393936157,1,True,True,True,data/EuroSAT_MS/River/River_223.tif,River
1598,0,29.246428608894348,2,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_373.tif,AnnualCrop
1599,2,49.136921763420105,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1005.tif,HerbaceousVegetation
1600,7,36.166390776634216,1,True,True,True,data/EuroSAT_MS/Residential/Residential_116.tif,Residential
1601,1,90.13440012931824,1,True,True,True,data/EuroSAT_MS/Forest/Forest_251.tif,Forest
1602,6,23.054610192775726,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_179.tif,PermanentCrop
1603,0,16.862758994102478,3,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_677.tif,AnnualCrop
1604,1,84.81643795967102,1,True,True,True,data/EuroSAT_MS/Forest/Forest_575.tif,Forest
1605,6,33.22082161903381,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1893.tif,PermanentCrop
1606,8,25.34516155719757,1,True,True,True,data/EuroSAT_MS/River/River_1093.tif,River
1607,3,17.03428030014038,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1288.tif,Highway
1608,2,42.65683889389038,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1357.tif,HerbaceousVegetation
1609,4,25.091224908828735,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_891.tif,Industrial
1610,2,64.24455642700195,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2905.tif,HerbaceousVegetation
1611,2,40.90164303779602,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_352.tif,HerbaceousVegetation
1612,6,36.785686016082764,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1337.tif,PermanentCrop
1613,5,14.254917204380035,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_402.tif,Pasture
1614,2,57.75350332260132,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1824.tif,HerbaceousVegetation
1615,5,39.80884552001953,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1355.tif,Pasture
1616,5,27.141106128692627,3,False,True,True,data/EuroSAT_MS/Pasture/Pasture_1262.tif,Pasture
1617,9,89.75851535797119,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_938.tif,SeaLake
1618,0,62.12233901023865,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2931.tif,AnnualCrop
1619,7,77.42704153060913,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2580.tif,Residential
1620,5,49.338531494140625,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_915.tif,Pasture
1621,6,36.219581961631775,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_495.tif,PermanentCrop
1622,2,52.025359869003296,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1933.tif,HerbaceousVegetation
1623,6,26.40758752822876,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2179.tif,PermanentCrop
1624,8,25.77003836631775,2,False,True,True,data/EuroSAT_MS/River/River_1523.tif,River
1625,5,42.35917329788208,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1351.tif,Pasture
1626,7,57.96735882759094,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1091.tif,Residential
1627,3,23.23332279920578,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1092.tif,Highway
1628,1,71.91528081893921,1,True,True,True,data/EuroSAT_MS/Forest/Forest_339.tif,Forest
1629,2,25.967255234718323,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2392.tif,HerbaceousVegetation
1630,9,89.51576948165894,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2775.tif,SeaLake
1631,9,16.39963984489441,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_703.tif,SeaLake
1632,0,30.662891268730164,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_507.tif,AnnualCrop
1633,3,22.915175557136536,1,True,True,True,data/EuroSAT_MS/Highway/Highway_932.tif,Highway
