query_index,query_label,top1_gallery_index,top1_gallery_label,top1_score,AP_percent,first_hit_rank,hit@1,hit@5,hit@10,path,label_name,alpha
1496,7,237,7,0.9771539568901062,63.69544863700867,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_1613.tif,Residential,0.3
1497,3,1740,8,0.9799442887306213,9.751490503549576,12,False,False,False,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_235.tif,Highway,0.3
1498,5,2103,5,0.98081374168396,24.64853674173355,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_1549.tif,Pasture,0.3
1499,9,2672,9,0.9856680631637573,51.46334171295166,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_2190.tif,SeaLake,0.3
1500,5,207,6,0.9712622761726379,24.177081882953644,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_715.tif,Pasture,0.3
1501,9,1412,9,0.9765751361846924,18.958117067813873,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_1911.tif,SeaLake,0.3
1502,0,155,0,0.9737411737442017,32.161250710487366,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_2756.tif,AnnualCrop,0.3
1503,5,813,5,0.9699676632881165,16.468510031700134,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_1898.tif,Pasture,0.3
1504,2,1597,2,0.9845807552337646,71.18913531303406,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1737.tif,HerbaceousVegetation,0.3
1505,6,44,6,0.9642179608345032,31.119316816329956,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_445.tif,PermanentCrop,0.3
1506,0,2304,0,0.9685702919960022,70.94635963439941,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_1740.tif,AnnualCrop,0.3
1507,2,1770,2,0.9598169326782227,35.785794258117676,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1074.tif,HerbaceousVegetation,0.3
1508,1,332,1,0.9936600923538208,89.75836038589478,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_165.tif,Forest,0.3
1509,4,1795,4,0.9523507356643677,82.41028785705566,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_988.tif,Industrial,0.3
1510,1,1007,1,0.9967799782752991,89.54624533653259,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_2355.tif,Forest,0.3
1511,2,1818,1,0.9719099402427673,24.91009086370468,3,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2571.tif,HerbaceousVegetation,0.3
1512,1,1086,1,0.9953822493553162,89.62497115135193,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_2782.tif,Forest,0.3
1513,6,811,3,0.961838960647583,13.397355377674103,24,False,False,False,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1551.tif,PermanentCrop,0.3
1514,6,840,6,0.9718690514564514,30.578991770744324,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1528.tif,PermanentCrop,0.3
1515,7,1550,7,0.9771361351013184,55.919140577316284,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_2086.tif,Residential,0.3
1516,8,1426,8,0.9814667701721191,21.533140540122986,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_141.tif,River,0.3
1517,8,1378,6,0.9511861801147461,11.429481953382492,5,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_2229.tif,River,0.3
1518,7,595,7,0.9621732831001282,58.22824239730835,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_745.tif,Residential,0.3
1519,3,2214,3,0.9666664600372314,19.823746383190155,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_166.tif,Highway,0.3
1520,2,1156,2,0.9905155897140503,73.7825870513916,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_238.tif,HerbaceousVegetation,0.3
1521,3,811,3,0.970196008682251,24.542175233364105,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_467.tif,Highway,0.3
1522,3,435,5,0.9792680740356445,9.54739823937416,7,False,False,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_459.tif,Highway,0.3
1523,4,783,4,0.9283994436264038,17.049463093280792,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_1471.tif,Industrial,0.3
1524,8,2571,8,0.9673293828964233,19.95040774345398,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_1674.tif,River,0.3
1525,4,925,4,0.9683547019958496,64.0683114528656,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_535.tif,Industrial,0.3
1526,7,646,7,0.966947078704834,47.07852602005005,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_2933.tif,Residential,0.3
1527,8,152,8,0.9694879055023193,25.595325231552124,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_783.tif,River,0.3
1528,4,391,4,0.957635760307312,27.498966455459595,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_478.tif,Industrial,0.3
1529,6,2615,8,0.9759877324104309,12.137064337730408,17,False,False,False,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1839.tif,PermanentCrop,0.3
1530,5,1652,5,0.9667925238609314,13.436569273471832,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_1536.tif,Pasture,0.3
1531,4,1931,4,0.9483511447906494,76.28824710845947,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_1020.tif,Industrial,0.3
1532,0,582,2,0.9785639047622681,12.105707824230194,41,False,False,False,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_1701.tif,AnnualCrop,0.3
1533,0,2654,0,0.9761548042297363,54.16404604911804,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_229.tif,AnnualCrop,0.3
1534,2,486,2,0.9890925884246826,68.2294249534607,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_119.tif,HerbaceousVegetation,0.3
1535,4,373,4,0.9593609571456909,29.585501551628113,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_642.tif,Industrial,0.3
1536,0,2329,0,0.968018651008606,64.17905688285828,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_1636.tif,AnnualCrop,0.3
1537,6,1260,4,0.9479312896728516,16.29820466041565,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1997.tif,PermanentCrop,0.3
1538,8,254,8,0.9756188988685608,20.179186761379242,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_2024.tif,River,0.3
1539,5,72,5,0.9778248071670532,37.826186418533325,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_1613.tif,Pasture,0.3
1540,6,859,6,0.9674341678619385,32.8379362821579,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1195.tif,PermanentCrop,0.3
1541,0,1090,0,0.9629484415054321,65.39711952209473,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_2146.tif,AnnualCrop,0.3
1542,7,848,7,0.9421617388725281,54.31378483772278,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_425.tif,Residential,0.3
1543,1,1144,1,0.9894936084747314,81.30243420600891,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_785.tif,Forest,0.3
1544,6,2212,6,0.9798913598060608,22.61102795600891,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1450.tif,PermanentCrop,0.3
1545,7,2036,7,0.9741923809051514,53.663092851638794,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_1562.tif,Residential,0.3
1546,1,930,1,0.9898048639297485,89.57597017288208,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_1674.tif,Forest,0.3
1547,3,1674,3,0.9558689594268799,18.19588541984558,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_2125.tif,Highway,0.3
1548,1,2441,1,0.9949042797088623,88.78446221351624,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_765.tif,Forest,0.3
1549,4,1130,4,0.9534779787063599,52.565038204193115,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_470.tif,Industrial,0.3
1550,1,133,1,0.9898449182510376,83.49406123161316,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_2272.tif,Forest,0.3
1551,7,1199,7,0.9730266332626343,56.880778074264526,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_774.tif,Residential,0.3
1552,9,1343,9,0.9870859384536743,69.73514556884766,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_1655.tif,SeaLake,0.3
1553,2,2638,2,0.9668736457824707,21.858657896518707,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2607.tif,HerbaceousVegetation,0.3
1554,6,633,6,0.9686899185180664,12.291567027568817,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_734.tif,PermanentCrop,0.3
1555,4,1479,4,0.9600019454956055,42.09321737289429,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_2347.tif,Industrial,0.3
1556,3,1558,4,0.956831693649292,19.089658558368683,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_493.tif,Highway,0.3
1557,1,2347,1,0.995330810546875,86.67833209037781,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_1938.tif,Forest,0.3
1558,2,1745,2,0.9903884530067444,56.368833780288696,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2613.tif,HerbaceousVegetation,0.3
1559,5,368,2,0.9854140281677246,18.591074645519257,5,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_1489.tif,Pasture,0.3
1560,9,692,9,0.9938405752182007,80.62024712562561,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_2631.tif,SeaLake,0.3
1561,8,741,8,0.9616074562072754,19.288833439350128,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_927.tif,River,0.3
1562,6,1424,0,0.9702224731445312,27.39737331867218,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1093.tif,PermanentCrop,0.3
1563,0,565,0,0.9769936800003052,70.66453695297241,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_2706.tif,AnnualCrop,0.3
1564,6,635,6,0.9762455224990845,17.158685624599457,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1490.tif,PermanentCrop,0.3
1565,2,2402,2,0.9915746450424194,70.06371021270752,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1984.tif,HerbaceousVegetation,0.3
1566,2,1627,2,0.9849338531494141,27.160915732383728,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2542.tif,HerbaceousVegetation,0.3
1567,6,2131,2,0.9807873964309692,9.534456580877304,57,False,False,False,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1760.tif,PermanentCrop,0.3
1568,0,66,0,0.9640359878540039,55.020999908447266,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_2753.tif,AnnualCrop,0.3
1569,8,1252,8,0.9758192300796509,22.75531142950058,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_1361.tif,River,0.3
1570,9,583,9,0.99991774559021,84.3934416770935,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_1705.tif,SeaLake,0.3
1571,1,1067,1,0.9868780970573425,73.15713167190552,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_2226.tif,Forest,0.3
1572,3,988,8,0.9665203094482422,20.161908864974976,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_1597.tif,Highway,0.3
1573,4,2625,4,0.9674862623214722,52.589309215545654,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_499.tif,Industrial,0.3
1574,3,46,3,0.9584813117980957,12.156357616186142,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_1873.tif,Highway,0.3
1575,1,2026,1,0.9963895678520203,90.31620025634766,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_1122.tif,Forest,0.3
1576,2,2402,2,0.9856922626495361,61.46417856216431,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2262.tif,HerbaceousVegetation,0.3
1577,8,513,8,0.9787631034851074,38.016095757484436,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_265.tif,River,0.3
1578,3,1750,0,0.9602505564689636,12.268786877393723,3,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_1670.tif,Highway,0.3
1579,6,1850,2,0.9787999391555786,14.345669746398926,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_511.tif,PermanentCrop,0.3
1580,4,1861,4,0.9414703845977783,76.53012871742249,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_1441.tif,Industrial,0.3
1581,1,1435,5,0.9741870164871216,9.835419058799744,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_2557.tif,Forest,0.3
1582,4,2119,4,0.9467067718505859,78.14975380897522,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_2451.tif,Industrial,0.3
1583,0,311,6,0.9551012516021729,35.136815905570984,4,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_346.tif,AnnualCrop,0.3
1584,7,1103,7,0.9787583947181702,45.09170055389404,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_750.tif,Residential,0.3
1585,9,1929,2,0.9755066633224487,18.930885195732117,3,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_1549.tif,SeaLake,0.3
1586,8,2044,8,0.9740597009658813,25.514501333236694,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_2139.tif,River,0.3
1587,2,2302,2,0.9879871606826782,73.52547645568848,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1949.tif,HerbaceousVegetation,0.3
1588,4,2467,4,0.9485568404197693,76.53558850288391,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_2169.tif,Industrial,0.3
1589,9,2361,9,0.9858368635177612,89.14709687232971,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_1447.tif,SeaLake,0.3
1590,2,1379,2,0.9802085161209106,39.3350213766098,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2827.tif,HerbaceousVegetation,0.3
1591,4,420,4,0.9578158855438232,71.54107689857483,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_2017.tif,Industrial,0.3
1592,2,2397,2,0.9923280477523804,66.85792207717896,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2818.tif,HerbaceousVegetation,0.3
1593,7,1169,7,0.9379777312278748,33.91062319278717,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_2316.tif,Residential,0.3
1594,8,2044,8,0.9750798940658569,29.55106794834137,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_1395.tif,River,0.3
1595,1,507,1,0.9936668872833252,89.06646966934204,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_1224.tif,Forest,0.3
1596,3,417,3,0.9838127493858337,9.20967236161232,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_2327.tif,Highway,0.3
1597,8,2490,8,0.9665967226028442,31.812232732772827,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_223.tif,River,0.3
1598,0,493,6,0.9643341898918152,31.230103969573975,4,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_373.tif,AnnualCrop,0.3
1599,2,324,2,0.9836594462394714,62.051063776016235,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1005.tif,HerbaceousVegetation,0.3
1600,7,1014,7,0.9826288223266602,51.6789436340332,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_116.tif,Residential,0.3
1601,1,889,1,0.9964598417282104,90.77263474464417,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_251.tif,Forest,0.3
1602,6,497,2,0.9705015420913696,26.307514309883118,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_179.tif,PermanentCrop,0.3
1603,0,1601,2,0.9727550745010376,16.99487864971161,3,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_677.tif,AnnualCrop,0.3
1604,1,2095,1,0.9912004470825195,85.91390252113342,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_575.tif,Forest,0.3
1605,6,2343,6,0.9632788896560669,32.00961351394653,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1893.tif,PermanentCrop,0.3
1606,8,2316,8,0.962859034538269,20.93958407640457,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_1093.tif,River,0.3
1607,3,1024,8,0.9725823402404785,13.54319304227829,3,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_1288.tif,Highway,0.3
1608,2,1597,2,0.9831745624542236,50.63222050666809,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1357.tif,HerbaceousVegetation,0.3
1609,4,391,4,0.9551286101341248,18.908554315567017,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_891.tif,Industrial,0.3
1610,2,2212,6,0.9798886775970459,30.016130208969116,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2905.tif,HerbaceousVegetation,0.3
1611,2,458,2,0.9882026314735413,71.09687924385071,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_352.tif,HerbaceousVegetation,0.3
1612,6,909,6,0.960139811038971,22.434213757514954,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1337.tif,PermanentCrop,0.3
1613,5,2615,8,0.977523922920227,12.21315786242485,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_402.tif,Pasture,0.3
1614,2,1627,2,0.9848448038101196,28.354215621948242,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1824.tif,HerbaceousVegetation,0.3
1615,5,178,6,0.9691440463066101,14.115825295448303,3,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_1355.tif,Pasture,0.3
1616,5,1095,2,0.9831621646881104,15.49520194530487,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_1262.tif,Pasture,0.3
1617,9,1208,9,0.9956849217414856,84.35649275779724,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_938.tif,SeaLake,0.3
1618,0,1982,0,0.9742549657821655,64.29963111877441,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_2931.tif,AnnualCrop,0.3
1619,7,595,7,0.9780545234680176,56.443631649017334,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_2580.tif,Residential,0.3
1620,5,0,5,0.9801735281944275,24.781787395477295,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_915.tif,Pasture,0.3
1621,6,222,6,0.9610874652862549,32.79656767845154,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_495.tif,PermanentCrop,0.3
1622,2,173,2,0.9854648113250732,61.549025774002075,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1933.tif,HerbaceousVegetation,0.3
1623,6,926,2,0.9811000823974609,17.24962741136551,4,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_2179.tif,PermanentCrop,0.3
1624,8,1522,0,0.9765094518661499,22.626084089279175,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_1523.tif,River,0.3
1625,5,643,5,0.9790781736373901,24.274657666683197,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_1351.tif,Pasture,0.3
1626,7,936,7,0.9791325926780701,50.716060400009155,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_1091.tif,Residential,0.3
1627,3,1160,3,0.9612035751342773,21.128593385219574,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_1092.tif,Highway,0.3
1628,1,2385,1,0.9922336339950562,87.04284429550171,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_339.tif,Forest,0.3
1629,2,1598,2,0.9901829957962036,48.51824939250946,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2392.tif,HerbaceousVegetation,0.3
1630,9,1420,9,0.9881739616394043,64.84865546226501,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_2775.tif,SeaLake,0.3
1631,9,2040,9,0.9797899723052979,45.220255851745605,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_703.tif,SeaLake,0.3
1632,0,248,0,0.9611984491348267,71.85866832733154,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_507.tif,AnnualCrop,0.3
